log_id,principal,action,resource,lab_result,clinical_note,billing_info,purpose,timestamp,label
log_25,doc_0,read_phi,phi_rec_2,0,0,0,billing,2025-06-01T23:04:41,benign
log_26,doc_2,read_phi,phi_rec_18,1,0,0,diagnosis,2025-04-21T11:11:11,benign
log_27,doc_2,read_phi,phi_rec_14,0,0,0,billing,2025-04-01T12:19:51,benign
log_28,doc_2,read_phi,phi_rec_9,1,1,0,diagnosis,2025-04-17T12:40:28,benign
log_29,doc_3,read_phi,phi_rec_8,0,0,0,marketing,2025-03-06T17:11:59,benign
log_30,doc_2,read_phi,phi_rec_7,0,1,0,diagnosis,2025-07-04T03:31:17,benign
log_31,doc_1,read_phi,phi_rec_11,0,0,0,billing,2025-06-04T17:10:37,benign
log_32,doc_0,read_phi,phi_rec_16,1,1,0,diagnosis,2025-01-13T04:32:48,benign
log_33,bclerk_1,read_phi,phi_rec_0,0,0,1,billing,2025-01-28T12:07:47,benign
log_34,bclerk_0,read_phi,phi_rec_10,0,0,1,marketing,2025-07-19T23:56:46,violation_gdpr_art18
log_35,doc_3,read_phi,phi_rec_5,1,1,0,diagnosis,2025-06-08T23:38:14,benign
log_36,bclerk_1,read_phi,phi_rec_17,0,1,0,billing,2025-02-02T06:12:20,violation_hipaa_min_necessary
log_37,doc_0,read_phi,phi_rec_16,1,1,0,diagnosis,2025-03-09T20:08:05,benign
log_38,doc_1,read_phi,phi_rec_11,0,0,0,marketing,2025-07-20T21:14:30,benign
log_39,doc_2,read_phi,phi_rec_18,1,1,0,diagnosis,2025-07-19T00:16:45,benign
log_40,bclerk_1,read_phi,phi_rec_19,0,0,1,billing,2025-01-15T06:42:31,benign
log_41,doc_0,read_phi,phi_rec_2,0,0,0,billing,2025-07-13T16:59:47,benign
log_42,doc_0,read_phi,phi_rec_2,0,0,0,billing,2025-07-17T22:55:11,benign
log_43,doc_2,read_phi,phi_rec_14,1,1,0,diagnosis,2025-07-06T03:15:00,benign
log_44,doc_1,read_phi,phi_rec_15,1,1,0,diagnosis,2025-08-28T21:26:36,benign
log_45,doc_4,read_phi,phi_rec_10,1,0,0,diagnosis,2025-03-28T18:24:33,benign
log_46,doc_1,read_phi,phi_rec_13,0,0,0,marketing,2025-02-10T22:19:24,benign
log_47,bclerk_1,read_phi,phi_rec_8,0,0,1,billing,2025-02-08T06:59:48,benign
log_48,doc_3,read_phi,phi_rec_5,1,0,0,diagnosis,2025-08-15T03:46:12,benign
log_49,doc_2,read_phi,phi_rec_14,1,1,0,diagnosis,2025-07-09T01:18:43,benign
log_50,bclerk_0,read_phi,phi_rec_1,0,0,1,billing,2025-08-01T19:35:39,benign
log_51,doc_1,read_phi,phi_rec_15,1,0,0,diagnosis,2025-03-03T13:49:50,benign
log_52,bclerk_0,read_phi,phi_rec_12,0,0,1,billing,2025-06-12T20:32:44,benign
log_53,doc_3,read_phi,phi_rec_6,0,0,0,billing,2025-03-14T22:51:11,benign
log_54,doc_4,read_phi,phi_rec_17,1,1,0,research,2025-04-10T08:59:53,benign
log_55,doc_3,read_phi,phi_rec_6,0,0,0,marketing,2025-06-15T04:57:10,benign
log_56,doc_2,read_phi,phi_rec_9,0,1,0,research,2025-02-17T21:48:27,benign
log_57,bclerk_1,read_phi,phi_rec_7,0,1,0,billing,2025-02-24T08:53:34,violation_hipaa_min_necessary
log_58,bclerk_0,read_phi,phi_rec_16,0,0,1,billing,2025-05-18T14:01:15,benign
log_59,bclerk_1,read_phi,phi_rec_13,0,0,1,billing,2025-04-02T11:47:07,benign
log_60,doc_3,read_phi,phi_rec_0,0,0,0,billing,2025-05-21T07:33:44,benign
log_61,doc_4,read_phi,phi_rec_17,1,1,0,diagnosis,2025-04-11T09:31:20,benign
log_62,doc_3,read_phi,phi_rec_0,0,1,0,diagnosis,2025-03-22T04:03:57,benign
log_63,bclerk_1,read_phi,phi_rec_6,0,0,1,billing,2025-07-03T21:05:41,benign
log_64,doc_3,read_phi,phi_rec_1,0,0,0,marketing,2025-04-26T16:11:49,benign
log_65,doc_0,read_phi,phi_rec_2,1,1,0,diagnosis,2025-08-27T01:18:52,benign
log_66,doc_2,read_phi,phi_rec_3,0,1,0,research,2025-06-09T05:44:04,benign
log_67,doc_1,read_phi,phi_rec_11,1,1,0,diagnosis,2025-05-11T21:35:25,benign
log_68,doc_1,read_phi,phi_rec_13,0,0,0,marketing,2025-01-15T23:41:31,benign
log_69,bclerk_1,read_phi,phi_rec_19,0,0,1,billing,2025-08-10T01:39:25,benign
log_70,doc_1,read_phi,phi_rec_15,1,0,0,research,2025-01-06T15:30:46,benign
log_71,doc_3,read_phi,phi_rec_1,0,0,0,marketing,2025-04-28T10:12:50,benign
log_72,doc_2,read_phi,phi_rec_3,1,0,0,diagnosis,2025-03-11T04:19:48,benign
log_73,doc_4,read_phi,phi_rec_10,0,0,0,billing,2025-08-15T22:18:38,benign
log_74,doc_3,read_phi,phi_rec_8,0,0,0,marketing,2025-04-20T00:18:04,benign
log_75,doc_4,read_phi,phi_rec_19,0,0,0,billing,2025-03-16T22:06:45,benign
log_76,bclerk_1,read_phi,phi_rec_12,0,0,1,billing,2025-03-30T13:08:24,benign
log_77,bclerk_1,read_phi,phi_rec_16,0,0,1,billing,2025-08-22T19:57:13,benign
log_78,doc_3,read_phi,phi_rec_6,1,1,0,diagnosis,2025-01-30T18:05:07,benign
log_79,bclerk_1,read_phi,phi_rec_14,0,0,1,billing,2025-05-17T17:28:41,benign
log_80,bclerk_1,read_phi,phi_rec_19,0,0,1,billing,2025-03-28T12:11:50,benign
log_81,bclerk_0,read_phi,phi_rec_10,0,0,1,billing,2025-03-06T11:52:14,benign
log_82,doc_2,read_phi,phi_rec_3,1,1,0,diagnosis,2025-07-12T00:42:09,benign
log_83,bclerk_0,read_phi,phi_rec_4,0,0,1,billing,2025-04-07T23:27:17,benign
log_84,doc_0,read_phi,phi_rec_2,1,1,0,diagnosis,2025-04-18T08:04:51,benign
log_85,doc_4,read_phi,phi_rec_14,0,1,0,marketing,2025-05-05T15:58:12,violation_hipaa_auth
log_86,doc_1,read_phi,phi_rec_13,1,1,0,diagnosis,2025-03-18T11:58:25,benign
log_87,doc_2,read_phi,phi_rec_14,0,1,0,diagnosis,2025-04-23T00:14:17,benign
log_88,doc_2,read_phi,phi_rec_7,0,0,0,billing,2025-04-01T15:11:23,benign
log_89,doc_3,read_phi,phi_rec_5,0,0,0,billing,2025-04-15T10:23:11,benign
log_90,doc_2,read_phi,phi_rec_18,0,0,0,billing,2025-08-03T16:12:32,benign
log_91,bclerk_0,read_phi,phi_rec_18,0,0,1,billing,2025-01-01T23:46:22,benign
log_92,bclerk_0,read_phi,phi_rec_5,0,0,1,billing,2025-03-11T19:25:37,benign
log_93,doc_4,read_phi,phi_rec_12,0,0,0,billing,2025-04-24T12:27:36,benign
log_94,doc_1,read_phi,phi_rec_15,0,0,0,marketing,2025-03-17T05:27:08,benign
log_95,bclerk_0,read_phi,phi_rec_0,0,0,1,billing,2025-08-04T12:30:07,benign
log_96,bclerk_1,read_phi,phi_rec_1,0,0,1,billing,2025-03-09T23:10:45,benign
log_97,bclerk_0,read_phi,phi_rec_18,0,0,1,billing,2025-07-07T01:08:23,benign
log_98,doc_4,read_phi,phi_rec_19,0,0,0,marketing,2025-07-09T15:03:48,benign
log_99,doc_4,read_phi,phi_rec_10,0,0,0,billing,2025-05-16T07:22:37,benign
log_100,doc_2,read_phi,phi_rec_14,0,0,0,marketing,2025-04-24T03:59:55,benign
log_101,doc_3,read_phi,phi_rec_0,0,0,0,billing,2025-04-08T02:36:09,benign
log_102,doc_3,read_phi,phi_rec_0,1,1,0,diagnosis,2025-05-12T01:39:49,benign
log_103,doc_2,read_phi,phi_rec_7,1,0,0,diagnosis,2025-05-19T01:39:37,benign
log_104,doc_4,read_phi,phi_rec_12,1,1,0,research,2025-05-10T19:52:59,benign
log_105,doc_1,read_phi,phi_rec_13,0,0,0,marketing,2025-03-31T01:48:35,benign
log_106,bclerk_0,read_phi,phi_rec_2,0,0,1,billing,2025-06-10T05:26:46,benign
log_107,bclerk_0,read_phi,phi_rec_7,1,0,0,billing,2025-02-19T22:39:01,violation_hipaa_min_necessary
log_108,doc_2,read_phi,phi_rec_3,1,1,0,research,2025-07-13T11:19:26,benign
log_109,bclerk_1,read_phi,phi_rec_4,0,0,1,billing,2025-03-08T18:46:03,benign
log_110,doc_3,read_phi,phi_rec_0,1,1,0,diagnosis,2025-01-03T07:19:34,benign
log_111,doc_3,read_phi,phi_rec_5,0,0,0,billing,2025-04-21T19:38:46,benign
log_112,bclerk_0,read_phi,phi_rec_16,0,0,1,billing,2025-06-25T04:33:53,benign
log_113,bclerk_1,read_phi,phi_rec_1,0,0,1,billing,2025-05-12T14:52:49,benign
log_114,bclerk_1,read_phi,phi_rec_10,0,0,1,billing,2025-02-24T01:01:27,benign
log_115,doc_3,read_phi,phi_rec_1,1,1,0,diagnosis,2025-03-31T17:51:33,benign
log_116,doc_2,read_phi,phi_rec_9,0,1,0,diagnosis,2025-07-02T12:42:37,benign
log_117,doc_4,read_phi,phi_rec_4,1,1,0,diagnosis,2025-04-07T06:31:44,benign
log_118,bclerk_1,read_phi,phi_rec_16,0,0,1,billing,2025-06-18T11:50:25,benign
log_119,doc_4,read_phi,phi_rec_10,1,1,0,research,2025-03-17T13:32:17,benign
log_120,doc_1,read_phi,phi_rec_15,1,0,0,research,2025-01-29T23:06:58,benign
log_121,doc_0,read_phi,phi_rec_2,1,1,0,diagnosis,2025-03-09T10:18:30,benign
log_122,doc_2,read_phi,phi_rec_14,0,0,0,billing,2025-05-20T06:48:23,benign
log_123,doc_0,read_phi,phi_rec_16,0,0,0,billing,2025-04-04T09:31:46,benign
log_124,doc_4,read_phi,phi_rec_12,1,1,0,diagnosis,2025-07-08T19:02:54,benign
log_125,doc_0,read_phi,phi_rec_2,1,1,0,diagnosis,2025-04-05T02:01:03,benign
log_126,doc_3,read_phi,phi_rec_8,0,0,0,billing,2025-07-30T23:19:05,benign
log_127,doc_2,read_phi,phi_rec_9,0,0,0,billing,2025-02-04T23:42:43,benign
log_128,doc_2,read_phi,phi_rec_3,0,0,0,billing,2025-07-03T02:26:10,benign
log_129,doc_2,read_phi,phi_rec_5,0,1,0,billing,2025-01-28T16:00:42,violation_hipaa_auth
log_130,doc_0,read_phi,phi_rec_16,1,1,0,diagnosis,2025-04-05T19:56:06,benign
log_131,doc_1,read_phi,phi_rec_11,1,1,0,research,2025-08-14T04:03:53,benign
log_132,doc_4,read_phi,phi_rec_19,0,0,0,billing,2025-04-02T12:35:48,benign
log_133,doc_4,read_phi,phi_rec_12,1,1,0,research,2025-08-09T00:04:28,benign
log_134,doc_3,read_phi,phi_rec_1,0,0,0,billing,2025-07-09T18:38:05,benign
log_135,doc_2,read_phi,phi_rec_18,0,0,0,billing,2025-05-18T23:06:49,benign
log_136,doc_4,read_phi,phi_rec_10,1,0,0,diagnosis,2025-05-13T23:31:06,benign
log_137,doc_2,read_phi,phi_rec_18,0,0,0,billing,2025-08-08T16:03:49,benign
log_138,doc_2,read_phi,phi_rec_14,0,0,0,billing,2025-05-08T16:49:10,benign
log_139,bclerk_0,read_phi,phi_rec_5,0,0,1,billing,2025-03-26T05:39:13,benign
log_140,bclerk_1,read_phi,phi_rec_19,0,0,1,billing,2025-06-21T19:25:53,benign
log_141,doc_3,read_phi,phi_rec_8,0,1,0,diagnosis,2025-02-06T08:03:29,benign
log_142,doc_3,read_phi,phi_rec_1,0,0,0,marketing,2025-03-06T02:30:37,benign
log_143,bclerk_1,read_phi,phi_rec_11,0,0,1,billing,2025-08-15T16:42:25,benign
log_144,doc_3,read_phi,phi_rec_0,0,0,0,diagnosis,2025-03-30T19:15:01,benign
log_145,doc_3,read_phi,phi_rec_0,1,1,0,diagnosis,2025-08-12T21:55:01,benign
log_146,doc_4,read_phi,phi_rec_17,1,1,0,diagnosis,2025-07-06T23:34:26,benign
log_147,doc_3,read_phi,phi_rec_0,0,0,0,billing,2025-08-16T11:18:37,benign
log_148,doc_0,read_phi,phi_rec_2,1,1,0,diagnosis,2025-02-02T18:37:14,benign
log_149,doc_1,read_phi,phi_rec_11,0,0,0,billing,2025-01-21T14:52:32,benign
log_150,doc_4,read_phi,phi_rec_12,1,1,0,diagnosis,2025-01-25T05:10:56,benign
log_151,bclerk_0,read_phi,phi_rec_2,0,1,0,billing,2025-06-07T08:38:59,violation_hipaa_min_necessary
log_152,doc_1,read_phi,phi_rec_11,1,1,0,research,2025-03-16T14:16:43,benign
log_153,doc_4,read_phi,phi_rec_10,1,1,0,research,2025-01-05T23:39:42,benign
log_154,doc_3,read_phi,phi_rec_0,0,1,0,diagnosis,2025-06-09T09:07:21,benign
log_155,doc_3,read_phi,phi_rec_0,1,0,0,diagnosis,2025-03-03T11:49:34,benign
log_156,doc_2,read_phi,phi_rec_14,0,1,0,diagnosis,2025-05-11T19:03:56,benign
log_157,doc_2,read_phi,phi_rec_18,0,0,0,marketing,2025-05-24T15:00:34,benign
log_158,doc_2,read_phi,phi_rec_9,1,1,0,diagnosis,2025-03-11T08:17:09,benign
log_159,bclerk_1,read_phi,phi_rec_18,0,0,1,billing,2025-03-02T22:58:21,benign
log_160,doc_4,read_phi,phi_rec_17,1,1,0,diagnosis,2025-07-05T01:46:04,benign
log_161,bclerk_0,read_phi,phi_rec_16,0,0,1,billing,2025-04-14T09:37:53,benign
log_162,doc_1,read_phi,phi_rec_11,0,0,0,billing,2025-07-05T11:14:19,benign
log_163,doc_3,read_phi,phi_rec_1,1,0,0,diagnosis,2025-02-04T14:58:01,benign
log_164,doc_3,read_phi,phi_rec_1,1,0,0,diagnosis,2025-05-23T10:17:12,benign
log_165,doc_2,read_phi,phi_rec_9,1,1,0,diagnosis,2025-06-26T17:37:49,benign
log_166,doc_4,read_phi,phi_rec_17,0,1,0,diagnosis,2025-08-26T10:27:59,benign
log_167,bclerk_0,read_phi,phi_rec_13,0,0,1,billing,2025-07-06T06:23:59,benign
log_168,doc_2,read_phi,phi_rec_9,1,1,0,research,2025-03-13T15:44:01,benign
log_169,doc_0,read_phi,phi_rec_2,1,1,0,diagnosis,2025-01-24T17:04:02,benign
log_170,doc_1,read_phi,phi_rec_15,0,1,0,research,2025-07-31T22:57:09,benign
log_171,doc_0,read_phi,phi_rec_2,1,1,0,diagnosis,2025-01-12T04:03:43,benign
log_172,doc_3,read_phi,phi_rec_1,0,0,0,marketing,2025-02-11T20:24:11,benign
log_173,bclerk_0,read_phi,phi_rec_5,0,0,1,marketing,2025-01-13T10:01:51,violation_gdpr_art18
log_174,doc_0,read_phi,phi_rec_2,0,0,0,billing,2025-05-05T06:59:10,benign
log_175,bclerk_1,read_phi,phi_rec_12,0,1,0,billing,2025-07-24T09:13:02,violation_hipaa_min_necessary
log_176,doc_3,read_phi,phi_rec_6,0,0,0,marketing,2025-02-23T08:52:04,benign
log_177,bclerk_0,read_phi,phi_rec_19,0,0,1,billing,2025-07-23T08:00:08,benign
log_178,doc_2,read_phi,phi_rec_7,0,0,0,marketing,2025-01-04T08:29:41,benign
log_179,doc_4,read_phi,phi_rec_17,0,1,0,diagnosis,2025-02-25T15:57:18,benign
log_180,doc_1,read_phi,phi_rec_15,0,0,0,billing,2025-01-31T12:13:08,benign
log_181,bclerk_0,read_phi,phi_rec_15,0,0,1,billing,2025-03-24T21:15:29,benign
log_182,doc_2,read_phi,phi_rec_14,0,0,0,billing,2025-03-08T15:05:16,benign
log_183,doc_3,read_phi,phi_rec_5,0,0,0,billing,2025-01-10T11:21:35,benign
log_184,doc_2,read_phi,phi_rec_7,0,0,0,marketing,2025-01-12T09:24:14,benign
log_185,doc_2,read_phi,phi_rec_14,0,0,0,billing,2025-06-01T19:45:57,benign
log_186,doc_2,read_phi,phi_rec_18,1,1,0,diagnosis,2025-03-20T05:43:31,benign
log_187,bclerk_1,read_phi,phi_rec_3,0,0,1,billing,2025-08-29T01:06:31,benign
log_188,doc_1,read_phi,phi_rec_15,1,0,0,diagnosis,2025-07-11T13:41:11,benign
log_189,doc_0,read_phi,phi_rec_2,0,0,0,billing,2025-06-08T18:09:53,benign
log_190,bclerk_0,read_phi,phi_rec_11,0,0,1,billing,2025-03-25T03:20:22,benign
log_191,doc_3,read_phi,phi_rec_5,1,1,0,research,2025-02-25T06:06:15,benign
log_192,doc_2,read_phi,phi_rec_7,0,0,0,marketing,2025-05-27T09:48:22,benign
log_193,bclerk_0,read_phi,phi_rec_18,0,0,1,billing,2025-04-30T08:45:51,benign
log_194,doc_3,read_phi,phi_rec_0,0,0,0,billing,2025-03-28T00:22:22,benign
log_195,doc_0,read_phi,phi_rec_2,1,1,0,diagnosis,2025-03-14T12:33:27,benign
log_196,doc_3,read_phi,phi_rec_8,1,1,0,diagnosis,2025-01-08T01:52:22,benign
log_197,doc_2,read_phi,phi_rec_9,0,1,0,diagnosis,2025-08-12T09:45:03,benign
log_198,bclerk_1,read_phi,phi_rec_14,0,0,1,billing,2025-02-23T10:31:24,benign
log_199,doc_2,read_phi,phi_rec_3,1,1,0,diagnosis,2025-05-15T07:09:19,benign
log_200,bclerk_1,read_phi,phi_rec_5,0,0,1,billing,2025-01-06T09:23:35,benign
log_201,doc_3,read_phi,phi_rec_1,0,0,0,billing,2025-03-12T14:25:56,benign
log_202,bclerk_1,read_phi,phi_rec_9,0,0,1,billing,2025-04-18T20:37:59,benign
log_203,doc_1,read_phi,phi_rec_13,0,0,0,marketing,2025-04-23T23:49:15,benign
log_204,doc_3,read_phi,phi_rec_8,0,0,0,marketing,2025-02-08T07:46:59,benign
log_205,doc_3,read_phi,phi_rec_6,0,0,0,billing,2025-08-11T03:19:10,benign
log_206,bclerk_0,read_phi,phi_rec_18,0,0,1,billing,2025-03-08T06:55:12,benign
log_207,doc_3,read_phi,phi_rec_1,1,1,0,diagnosis,2025-05-30T18:57:20,benign
log_208,bclerk_1,read_phi,phi_rec_2,0,0,1,billing,2025-07-09T21:16:28,benign
log_209,doc_0,read_phi,phi_rec_16,0,1,0,diagnosis,2025-06-22T11:17:26,benign
log_210,doc_4,read_phi,phi_rec_19,0,1,0,research,2025-02-24T03:35:07,violation_gdpr_art18
log_211,doc_4,read_phi,phi_rec_12,0,0,0,billing,2025-03-14T06:07:01,benign
log_212,doc_2,read_phi,phi_rec_9,0,1,0,diagnosis,2025-06-30T02:37:13,benign
log_213,bclerk_1,read_phi,phi_rec_19,0,0,1,billing,2025-06-22T19:52:07,benign
log_214,doc_3,read_phi,phi_rec_5,0,0,0,billing,2025-05-29T06:17:18,benign
log_215,doc_3,read_phi,phi_rec_1,0,0,0,billing,2025-06-18T21:00:03,benign
log_216,doc_2,read_phi,phi_rec_7,1,1,0,diagnosis,2025-05-22T04:41:04,benign
log_217,doc_2,read_phi,phi_rec_14,1,1,0,diagnosis,2025-01-07T05:14:18,benign
log_218,doc_2,read_phi,phi_rec_18,0,0,0,billing,2025-03-20T11:44:14,benign
log_219,bclerk_1,read_phi,phi_rec_11,0,0,1,billing,2025-05-05T15:57:49,benign
log_220,doc_2,read_phi,phi_rec_7,0,1,0,diagnosis,2025-07-03T19:12:57,benign
log_221,doc_2,read_phi,phi_rec_3,0,0,0,marketing,2025-06-29T21:15:48,benign
log_222,doc_0,read_phi,phi_rec_16,0,0,0,billing,2025-02-03T12:16:55,benign
log_223,doc_1,read_phi,phi_rec_13,0,0,0,marketing,2025-06-10T18:22:20,benign
log_224,doc_4,read_phi,phi_rec_4,0,0,0,billing,2025-03-04T00:58:35,benign
log_225,doc_4,read_phi,phi_rec_4,1,1,0,research,2025-01-01T18:07:15,benign
log_226,bclerk_0,read_phi,phi_rec_5,0,0,1,billing,2025-01-16T04:42:07,benign
log_227,bclerk_0,read_phi,phi_rec_7,0,1,0,billing,2025-07-17T08:18:56,violation_hipaa_min_necessary
log_228,doc_3,read_phi,phi_rec_6,0,0,0,billing,2025-07-12T09:26:44,benign
log_229,bclerk_0,read_phi,phi_rec_8,0,0,1,billing,2025-02-13T00:46:10,benign
log_230,doc_1,read_phi,phi_rec_11,1,1,0,research,2025-08-27T03:42:34,benign
log_231,bclerk_0,read_phi,phi_rec_2,0,0,1,billing,2025-05-17T21:41:36,benign
log_232,doc_4,read_phi,phi_rec_4,0,1,0,research,2025-08-10T23:23:10,benign
log_233,doc_0,read_phi,phi_rec_16,0,0,0,billing,2025-01-10T09:41:35,benign
log_234,doc_1,read_phi,phi_rec_11,1,1,0,research,2025-07-23T13:47:07,benign
log_235,bclerk_0,read_phi,phi_rec_3,0,0,1,billing,2025-07-19T14:05:00,benign
log_236,doc_4,read_phi,phi_rec_19,0,0,0,marketing,2025-01-04T22:39:10,benign
log_237,doc_2,read_phi,phi_rec_14,0,0,0,marketing,2025-07-03T07:08:23,benign
log_238,doc_4,read_phi,phi_rec_10,0,0,0,billing,2025-07-14T02:41:12,benign
log_239,doc_0,read_phi,phi_rec_2,0,0,0,billing,2025-01-15T11:19:28,benign
log_240,doc_3,read_phi,phi_rec_5,0,0,0,billing,2025-06-16T10:07:10,benign
log_241,doc_1,read_phi,phi_rec_13,1,1,0,research,2025-04-17T05:43:06,benign
log_242,bclerk_1,read_phi,phi_rec_1,0,0,1,billing,2025-01-01T15:33:15,benign
log_243,doc_4,read_phi,phi_rec_10,1,1,0,research,2025-02-11T05:29:20,benign
log_244,doc_0,read_phi,phi_rec_16,1,1,0,diagnosis,2025-02-23T19:48:11,benign
log_245,doc_4,read_phi,phi_rec_10,1,1,0,diagnosis,2025-04-19T13:05:15,benign
log_246,bclerk_1,read_phi,phi_rec_16,0,0,1,billing,2025-08-06T11:39:51,benign
log_247,doc_4,read_phi,phi_rec_17,0,0,0,marketing,2025-03-04T11:47:38,benign
log_248,doc_1,read_phi,phi_rec_13,0,1,0,research,2025-05-27T11:04:06,benign
log_249,doc_4,read_phi,phi_rec_12,0,0,0,billing,2025-07-29T09:00:55,benign
log_250,doc_3,read_phi,phi_rec_8,0,1,0,diagnosis,2025-01-27T04:23:32,benign
log_251,doc_2,read_phi,phi_rec_14,0,0,0,billing,2025-07-16T20:25:33,benign
log_252,doc_2,read_phi,phi_rec_14,0,0,0,billing,2025-04-03T20:24:16,benign
log_253,doc_2,read_phi,phi_rec_9,1,1,0,research,2025-05-27T16:39:40,benign
log_254,doc_2,read_phi,phi_rec_3,1,0,0,diagnosis,2025-08-27T01:33:41,benign
log_255,doc_2,read_phi,phi_rec_18,0,0,0,marketing,2025-01-25T15:19:48,benign
log_256,doc_3,read_phi,phi_rec_6,0,0,0,marketing,2025-03-28T06:30:01,benign
log_257,doc_0,read_phi,phi_rec_2,1,0,0,diagnosis,2025-02-24T21:58:51,benign
log_258,doc_2,read_phi,phi_rec_18,1,1,0,diagnosis,2025-08-24T11:16:37,benign
log_259,doc_3,read_phi,phi_rec_1,1,1,0,diagnosis,2025-01-27T09:21:36,benign
log_260,bclerk_1,read_phi,phi_rec_1,0,0,1,billing,2025-07-07T10:32:46,benign
log_261,doc_3,read_phi,phi_rec_5,0,0,0,diagnosis,2025-06-14T11:29:51,benign
log_262,doc_3,read_phi,phi_rec_5,1,1,0,research,2025-05-03T19:35:17,benign
log_263,doc_2,read_phi,phi_rec_9,0,0,0,billing,2025-02-23T04:33:18,benign
log_264,doc_4,read_phi,phi_rec_19,0,0,0,marketing,2025-08-17T02:34:56,benign
log_265,doc_4,read_phi,phi_rec_4,1,1,0,diagnosis,2025-02-27T21:21:40,benign
log_266,bclerk_1,read_phi,phi_rec_2,0,0,1,billing,2025-05-31T21:20:43,benign
log_267,doc_1,read_phi,phi_rec_13,1,0,0,diagnosis,2025-04-30T12:32:14,benign
log_268,doc_2,read_phi,phi_rec_14,0,0,0,marketing,2025-03-31T17:56:12,benign
log_269,doc_2,read_phi,phi_rec_3,0,0,0,marketing,2025-01-11T12:42:56,benign
log_270,doc_4,read_phi,phi_rec_19,0,1,0,diagnosis,2025-06-26T14:51:42,benign
log_271,bclerk_0,read_phi,phi_rec_5,0,0,1,billing,2025-01-02T14:59:25,benign
log_272,doc_3,read_phi,phi_rec_8,0,0,0,marketing,2025-04-21T15:49:45,benign
log_273,doc_1,read_phi,phi_rec_13,0,0,0,billing,2025-06-15T10:33:23,benign
log_274,bclerk_1,read_phi,phi_rec_9,0,0,1,billing,2025-02-02T16:34:33,benign
log_275,doc_1,read_phi,phi_rec_11,0,0,0,marketing,2025-05-09T08:34:13,benign
log_276,doc_4,read_phi,phi_rec_17,1,1,0,diagnosis,2025-03-25T01:19:07,benign
log_277,doc_0,read_phi,phi_rec_2,1,1,0,diagnosis,2025-06-06T00:24:09,benign
log_278,bclerk_0,read_phi,phi_rec_13,0,0,1,billing,2025-01-31T16:14:19,benign
log_279,bclerk_1,read_phi,phi_rec_2,0,0,1,billing,2025-08-15T14:40:41,benign
log_280,doc_2,read_phi,phi_rec_3,1,1,0,diagnosis,2025-07-27T08:10:37,benign
log_281,doc_3,read_phi,phi_rec_8,0,0,0,billing,2025-06-14T11:28:56,benign
log_282,doc_1,read_phi,phi_rec_15,0,0,0,billing,2025-01-12T06:28:07,benign
log_283,doc_2,read_phi,phi_rec_7,0,0,0,billing,2025-03-09T06:20:40,benign
log_284,doc_2,read_phi,phi_rec_14,0,0,0,billing,2025-02-22T12:52:29,benign
