log_id,principal,action,resource,lab_result,clinical_note,billing_info,purpose,timestamp,label
log_36,doc_3,read_phi,phi_rec_8,0,0,0,billing,2025-05-23T14:33:56,benign
log_37,doc_4,read_phi,phi_rec_10,1,1,0,diagnosis,2025-08-15T14:09:32,benign
log_38,doc_4,read_phi,phi_rec_12,1,1,0,diagnosis,2025-04-04T02:13:21,benign
log_39,bclerk_1,read_phi,phi_rec_5,0,0,1,billing,2025-01-28T12:29:23,benign
log_40,doc_4,read_phi,phi_rec_10,0,0,0,billing,2025-02-12T04:42:16,benign
log_41,doc_1,read_phi,phi_rec_15,0,0,0,research,2025-05-14T11:03:54,benign
log_42,doc_2,read_phi,phi_rec_3,0,0,0,marketing,2025-01-15T16:32:55,benign
log_43,doc_4,read_phi,phi_rec_4,0,0,0,marketing,2025-02-03T18:10:10,benign
log_44,doc_0,read_phi,phi_rec_2,1,1,0,diagnosis,2025-06-02T22:33:22,benign
log_45,doc_2,read_phi,phi_rec_9,0,0,0,billing,2025-08-16T03:33:28,benign
log_46,doc_3,read_phi,phi_rec_6,1,0,0,diagnosis,2025-04-12T07:55:06,benign
log_47,doc_3,read_phi,phi_rec_5,1,1,0,diagnosis,2025-01-11T17:25:38,benign
log_48,bclerk_1,read_phi,phi_rec_6,0,0,1,billing,2025-07-13T01:11:27,benign
log_49,doc_3,read_phi,phi_rec_8,0,1,0,research,2025-03-25T20:16:52,violation_gdpr_art18
log_50,doc_2,read_phi,phi_rec_3,0,0,0,marketing,2025-05-27T19:30:47,benign
log_51,doc_4,read_phi,phi_rec_4,0,0,0,marketing,2025-02-27T15:12:25,benign
log_52,doc_1,read_phi,phi_rec_13,0,0,0,marketing,2025-05-06T05:32:52,benign
log_53,bclerk_1,read_phi,phi_rec_6,0,0,1,billing,2025-08-25T19:28:26,benign
log_54,bclerk_0,read_phi,phi_rec_10,0,0,1,billing,2025-05-05T23:37:31,benign
log_55,doc_4,read_phi,phi_rec_4,0,0,0,billing,2025-05-28T04:35:01,benign
log_56,doc_1,read_phi,phi_rec_15,1,0,0,diagnosis,2025-01-26T18:28:13,benign
log_57,doc_3,read_phi,phi_rec_1,1,1,0,diagnosis,2025-03-04T09:44:23,benign
log_58,bclerk_1,read_phi,phi_rec_11,0,0,1,billing,2025-05-29T10:39:56,benign
log_59,bclerk_0,read_phi,phi_rec_18,0,0,1,billing,2025-07-21T04:05:40,benign
log_60,doc_0,read_phi,phi_rec_2,1,0,0,diagnosis,2025-06-12T06:33:25,benign
log_61,bclerk_1,read_phi,phi_rec_12,0,0,1,billing,2025-08-16T17:32:11,benign
log_62,doc_3,read_phi,phi_rec_0,1,1,0,diagnosis,2025-05-10T04:51:23,benign
log_63,bclerk_0,read_phi,phi_rec_15,0,1,0,billing,2025-04-28T14:20:45,violation_hipaa_min_necessary
log_64,doc_4,read_phi,phi_rec_12,1,0,0,diagnosis,2025-04-03T19:11:28,benign
log_65,doc_4,read_phi,phi_rec_10,1,1,0,diagnosis,2025-08-22T18:44:10,benign
log_66,doc_4,read_phi,phi_rec_4,0,0,0,marketing,2025-01-14T15:53:57,benign
log_67,doc_4,read_phi,phi_rec_12,1,1,0,diagnosis,2025-01-08T20:32:21,benign
log_68,doc_4,read_phi,phi_rec_19,0,0,0,marketing,2025-05-06T19:04:21,benign
log_69,doc_4,read_phi,phi_rec_17,0,0,0,billing,2025-05-29T21:40:41,benign
log_70,bclerk_1,read_phi,phi_rec_3,0,1,0,billing,2025-08-25T22:43:41,violation_hipaa_min_necessary
log_71,doc_4,read_phi,phi_rec_19,0,0,0,marketing,2025-02-18T06:46:54,benign
log_72,bclerk_1,read_phi,phi_rec_4,0,0,1,billing,2025-04-25T02:26:50,benign
log_73,bclerk_0,read_phi,phi_rec_16,0,0,1,billing,2025-01-15T19:54:16,benign
log_74,doc_2,read_phi,phi_rec_14,1,1,0,diagnosis,2025-01-30T06:12:56,benign
log_75,bclerk_0,read_phi,phi_rec_1,1,0,0,billing,2025-01-11T08:27:06,violation_hipaa_min_necessary
log_76,bclerk_0,read_phi,phi_rec_7,0,0,1,billing,2025-07-15T02:49:38,benign
log_77,doc_1,read_phi,phi_rec_13,0,1,0,research,2025-08-08T19:37:23,benign
log_78,doc_0,read_phi,phi_rec_2,0,0,0,billing,2025-01-25T10:28:59,benign
log_79,doc_4,read_phi,phi_rec_4,0,0,0,marketing,2025-06-17T10:00:56,benign
log_80,doc_3,read_phi,phi_rec_0,0,0,0,billing,2025-04-09T02:16:17,benign
log_81,doc_0,read_phi,phi_rec_2,0,0,0,billing,2025-01-12T09:49:05,benign
log_82,doc_3,read_phi,phi_rec_5,0,1,0,diagnosis,2025-02-25T15:34:12,benign
log_83,doc_3,read_phi,phi_rec_6,0,0,0,marketing,2025-01-03T18:57:54,benign
log_84,doc_3,read_phi,phi_rec_0,0,1,0,diagnosis,2025-02-13T15:33:37,benign
log_85,doc_3,read_phi,phi_rec_8,0,1,0,diagnosis,2025-07-03T20:07:54,benign
log_86,bclerk_1,read_phi,phi_rec_17,0,0,1,billing,2025-03-13T11:25:43,benign
log_87,doc_0,read_phi,phi_rec_2,0,0,0,billing,2025-03-02T17:46:55,benign
log_88,doc_4,read_phi,phi_rec_4,0,0,0,billing,2025-05-03T16:19:17,benign
log_89,doc_2,read_phi,phi_rec_7,0,0,0,billing,2025-05-25T15:35:48,benign
log_90,doc_3,read_phi,phi_rec_1,0,0,0,marketing,2025-01-08T23:32:10,benign
log_91,doc_0,read_phi,phi_rec_2,0,0,0,billing,2025-04-27T06:29:09,benign
log_92,doc_4,read_phi,phi_rec_4,0,0,0,marketing,2025-04-26T17:49:23,benign
log_93,doc_0,read_phi,phi_rec_2,0,0,0,billing,2025-05-24T09:42:56,benign
log_94,doc_0,read_phi,phi_rec_16,0,0,0,billing,2025-06-08T16:40:20,benign
log_95,doc_4,read_phi,phi_rec_10,1,0,0,diagnosis,2025-02-05T08:42:28,benign
log_96,bclerk_0,read_phi,phi_rec_8,0,0,1,billing,2025-08-05T18:37:46,benign
log_97,doc_4,read_phi,phi_rec_4,0,0,0,marketing,2025-03-13T23:52:23,benign
log_98,doc_1,read_phi,phi_rec_13,0,0,0,billing,2025-06-26T02:25:57,benign
log_99,doc_0,read_phi,phi_rec_16,0,0,0,billing,2025-06-29T14:12:35,benign
