log_id,principal,action,resource,lab_result,clinical_note,billing_info,purpose,timestamp,label
log_65,doc_3,read_phi,phi_rec_0,0,0,0,billing,2025-05-28T00:59:37,benign
log_66,doc_4,read_phi,phi_rec_4,0,0,0,marketing,2025-06-02T04:24:35,benign
log_67,doc_3,read_phi,phi_rec_6,0,0,0,billing,2025-06-01T00:58:39,benign
log_68,doc_4,read_phi,phi_rec_10,0,0,0,diagnosis,2025-07-10T20:56:38,benign
log_69,doc_2,read_phi,phi_rec_9,0,0,0,billing,2025-03-13T00:38:42,benign
log_70,bclerk_0,read_phi,phi_rec_0,0,0,1,billing,2025-03-07T13:53:05,benign
log_71,doc_2,read_phi,phi_rec_3,0,0,0,billing,2025-03-07T01:35:33,benign
log_72,doc_1,read_phi,phi_rec_15,1,0,0,research,2025-02-23T10:38:13,benign
log_73,doc_3,read_phi,phi_rec_6,1,1,0,diagnosis,2025-03-27T08:48:45,benign
log_74,doc_3,read_phi,phi_rec_1,0,0,0,marketing,2025-06-23T12:37:18,benign
log_75,doc_1,read_phi,phi_rec_11,0,0,0,marketing,2025-08-02T11:31:03,benign
log_76,doc_4,read_phi,phi_rec_19,0,0,0,billing,2025-01-18T14:49:40,benign
log_77,doc_2,read_phi,phi_rec_3,1,1,0,diagnosis,2025-01-26T02:09:38,benign
log_78,doc_1,read_phi,phi_rec_15,1,1,0,research,2025-05-07T19:41:27,benign
log_79,doc_1,read_phi,phi_rec_13,0,1,0,diagnosis,2025-07-06T03:19:01,benign
log_80,doc_3,read_phi,phi_rec_6,0,0,0,marketing,2025-08-14T22:24:34,benign
log_81,doc_1,read_phi,phi_rec_15,1,1,0,research,2025-07-09T20:35:32,benign
log_82,doc_4,read_phi,phi_rec_17,1,1,0,diagnosis,2025-07-29T10:36:15,benign
log_83,doc_0,read_phi,phi_rec_2,1,1,0,diagnosis,2025-02-15T22:03:33,benign
log_84,bclerk_0,read_phi,phi_rec_14,0,0,1,billing,2025-07-29T17:38:09,benign
log_85,bclerk_0,read_phi,phi_rec_18,0,0,1,billing,2025-01-08T03:16:59,benign
log_86,doc_2,read_phi,phi_rec_9,0,0,0,billing,2025-05-14T14:33:27,benign
log_87,bclerk_1,read_phi,phi_rec_0,0,0,1,billing,2025-04-11T22:11:24,benign
log_88,doc_3,read_phi,phi_rec_6,0,0,0,billing,2025-01-01T06:50:29,benign
log_89,doc_4,read_phi,phi_rec_10,1,1,0,research,2025-01-23T01:40:29,benign
log_90,bclerk_0,read_phi,phi_rec_16,0,0,1,marketing,2025-05-28T20:06:39,violation_gdpr_art18
log_91,bclerk_1,read_phi,phi_rec_4,0,0,1,billing,2025-01-06T14:27:13,benign
log_92,doc_4,read_phi,phi_rec_19,0,0,0,billing,2025-03-23T17:35:16,benign
log_93,doc_3,read_phi,phi_rec_8,0,0,0,marketing,2025-05-05T21:17:35,benign
log_94,doc_0,read_phi,phi_rec_16,1,1,0,diagnosis,2025-05-06T04:09:09,benign
log_95,doc_4,read_phi,phi_rec_10,0,0,0,billing,2025-01-17T02:11:02,benign
log_96,bclerk_1,read_phi,phi_rec_11,0,0,1,billing,2025-08-26T19:25:48,benign
log_97,bclerk_1,read_phi,phi_rec_14,0,0,1,billing,2025-05-06T20:43:51,benign
log_98,doc_2,read_phi,phi_rec_3,0,0,0,billing,2025-04-09T05:22:04,benign
log_99,doc_1,read_phi,phi_rec_15,1,1,0,diagnosis,2025-05-09T12:23:25,benign
log_100,doc_4,read_phi,phi_rec_17,0,0,0,marketing,2025-03-17T01:00:39,benign
log_101,doc_3,read_phi,phi_rec_8,0,0,0,marketing,2025-01-14T01:03:43,benign
log_102,doc_4,read_phi,phi_rec_10,1,1,0,diagnosis,2025-03-20T09:48:05,benign
log_103,doc_1,read_phi,phi_rec_13,0,0,0,billing,2025-03-03T16:27:04,benign
log_104,bclerk_1,read_phi,phi_rec_3,0,0,1,billing,2025-08-03T04:52:59,benign
log_105,doc_3,read_phi,phi_rec_0,1,1,0,diagnosis,2025-04-11T01:07:39,benign
log_106,doc_1,read_phi,phi_rec_13,1,1,0,diagnosis,2025-04-07T22:28:41,benign
log_107,doc_2,read_phi,phi_rec_7,1,1,0,diagnosis,2025-05-24T22:40:53,benign
log_108,doc_3,read_phi,phi_rec_5,1,0,0,research,2025-03-14T22:49:32,benign
log_109,bclerk_1,read_phi,phi_rec_16,0,0,1,billing,2025-07-16T23:27:35,benign
log_110,doc_3,read_phi,phi_rec_0,0,0,0,billing,2025-08-06T05:14:25,benign
log_111,doc_3,read_phi,phi_rec_6,0,0,0,billing,2025-08-21T14:29:17,benign
log_112,doc_4,read_phi,phi_rec_12,0,1,0,diagnosis,2025-02-10T02:23:37,benign
log_113,doc_4,read_phi,phi_rec_4,1,1,0,research,2025-07-17T23:14:38,benign
log_114,doc_2,read_phi,phi_rec_14,0,0,0,billing,2025-04-29T08:19:16,benign
log_115,doc_0,read_phi,phi_rec_16,0,0,0,billing,2025-08-29T07:27:04,benign
log_116,doc_0,read_phi,phi_rec_2,1,0,0,diagnosis,2025-04-12T00:11:30,benign
log_117,doc_4,read_phi,phi_rec_12,1,1,0,research,2025-02-10T17:29:34,benign
log_118,doc_4,read_phi,phi_rec_17,1,1,0,diagnosis,2025-03-27T20:45:56,benign
log_119,doc_3,read_phi,phi_rec_0,1,1,0,diagnosis,2025-05-19T23:07:17,benign
log_120,doc_2,read_phi,phi_rec_3,1,1,0,research,2025-03-25T02:25:16,benign
log_121,doc_2,read_phi,phi_rec_9,1,1,0,diagnosis,2025-08-27T09:37:42,benign
log_122,bclerk_0,read_phi,phi_rec_17,0,0,1,billing,2025-04-18T20:19:30,benign
log_123,doc_4,read_phi,phi_rec_17,0,1,0,research,2025-01-14T11:15:34,benign
log_124,bclerk_1,read_phi,phi_rec_13,0,0,1,billing,2025-03-06T08:40:01,benign
log_125,bclerk_0,read_phi,phi_rec_7,0,0,1,billing,2025-07-21T07:46:01,benign
log_126,doc_1,read_phi,phi_rec_11,0,0,0,marketing,2025-05-12T08:22:54,benign
log_127,doc_4,read_phi,phi_rec_17,1,1,0,diagnosis,2025-05-23T05:55:26,benign
log_128,doc_1,read_phi,phi_rec_15,1,0,0,research,2025-02-06T01:49:57,benign
log_129,doc_4,read_phi,phi_rec_17,1,1,0,diagnosis,2025-01-23T01:50:02,benign
log_130,doc_4,read_phi,phi_rec_17,0,0,0,marketing,2025-07-29T21:01:42,benign
log_131,doc_3,read_phi,phi_rec_0,1,0,0,diagnosis,2025-07-26T09:12:31,benign
log_132,doc_3,read_phi,phi_rec_6,0,0,0,billing,2025-03-04T13:47:32,benign
log_133,doc_4,read_phi,phi_rec_4,1,0,0,diagnosis,2025-06-27T17:56:19,benign
log_134,doc_3,read_phi,phi_rec_1,0,0,0,marketing,2025-04-20T16:34:04,benign
log_135,doc_3,read_phi,phi_rec_6,0,0,0,marketing,2025-06-07T09:26:05,benign
log_136,doc_4,read_phi,phi_rec_10,0,0,0,billing,2025-01-18T13:57:47,benign
log_137,doc_1,read_phi,phi_rec_11,1,1,0,diagnosis,2025-05-24T02:50:35,benign
log_138,doc_4,read_phi,phi_rec_17,1,1,0,research,2025-06-27T04:56:14,benign
log_139,doc_2,read_phi,phi_rec_7,0,1,0,research,2025-04-21T23:44:45,violation_gdpr_art18
log_140,doc_1,read_phi,phi_rec_13,1,1,0,diagnosis,2025-03-18T18:46:44,benign
log_141,doc_2,read_phi,phi_rec_7,0,0,0,billing,2025-04-27T13:36:44,benign
log_142,bclerk_0,read_phi,phi_rec_14,0,0,1,billing,2025-03-18T20:59:24,benign
log_143,doc_4,read_phi,phi_rec_14,0,1,0,diagnosis,2025-02-04T13:25:30,violation_hipaa_auth
log_144,doc_0,read_phi,phi_rec_16,0,0,0,billing,2025-04-20T04:34:12,benign
log_145,doc_0,read_phi,phi_rec_16,0,0,0,billing,2025-05-05T19:20:03,benign
log_146,doc_4,read_phi,phi_rec_4,0,0,0,billing,2025-08-01T05:21:06,benign
log_147,doc_3,read_phi,phi_rec_5,1,1,0,research,2025-04-09T01:20:40,benign
log_148,doc_3,read_phi,phi_rec_0,0,0,0,billing,2025-01-29T18:48:39,benign
log_149,doc_4,read_phi,phi_rec_12,0,1,0,diagnosis,2025-06-11T10:56:43,benign
log_150,doc_3,read_phi,phi_rec_8,0,0,0,marketing,2025-03-11T00:07:48,benign
log_151,doc_2,read_phi,phi_rec_9,0,1,0,research,2025-03-18T21:18:21,benign
log_152,doc_0,read_phi,phi_rec_2,0,0,0,billing,2025-03-23T16:41:32,benign
log_153,doc_3,read_phi,phi_rec_1,0,0,0,billing,2025-07-28T17:17:55,benign
log_154,doc_3,read_phi,phi_rec_6,0,0,0,billing,2025-03-28T12:44:01,benign
log_155,bclerk_0,read_phi,phi_rec_6,0,0,1,billing,2025-05-23T02:10:35,benign
log_156,doc_2,read_phi,phi_rec_7,1,0,0,diagnosis,2025-05-30T22:24:45,benign
log_157,doc_4,read_phi,phi_rec_19,0,0,0,billing,2025-07-17T02:28:07,benign
log_158,doc_3,read_phi,phi_rec_8,0,0,0,billing,2025-03-22T07:30:03,benign
log_159,bclerk_1,read_phi,phi_rec_19,0,0,1,billing,2025-01-29T07:54:30,benign
log_160,doc_2,read_phi,phi_rec_3,0,0,0,marketing,2025-07-23T15:56:30,benign
log_161,bclerk_1,read_phi,phi_rec_5,0,0,1,billing,2025-03-06T07:02:41,benign
log_162,doc_3,read_phi,phi_rec_0,0,0,0,billing,2025-01-05T04:38:35,benign
log_163,doc_4,read_phi,phi_rec_17,0,0,0,billing,2025-05-31T18:19:53,benign
log_164,bclerk_1,read_phi,phi_rec_7,0,0,1,billing,2025-05-19T11:52:44,benign
log_165,doc_4,read_phi,phi_rec_10,0,0,0,billing,2025-08-03T11:35:29,benign
log_166,bclerk_1,read_phi,phi_rec_11,0,1,0,billing,2025-06-03T19:15:07,violation_hipaa_min_necessary
log_167,doc_4,read_phi,phi_rec_12,0,1,0,research,2025-05-11T17:37:41,benign
log_168,doc_4,read_phi,phi_rec_19,1,1,0,diagnosis,2025-02-17T20:03:08,benign
log_169,doc_1,read_phi,phi_rec_15,0,0,0,billing,2025-04-04T03:35:36,benign
log_170,bclerk_0,read_phi,phi_rec_18,0,1,0,billing,2025-04-21T08:03:02,violation_hipaa_min_necessary
log_171,doc_4,read_phi,phi_rec_17,0,0,0,marketing,2025-01-20T12:00:36,benign
log_172,doc_4,read_phi,phi_rec_17,0,0,0,marketing,2025-06-09T12:39:08,benign
log_173,doc_0,read_phi,phi_rec_2,0,0,0,billing,2025-04-07T18:37:50,benign
log_174,doc_4,read_phi,phi_rec_17,0,1,0,diagnosis,2025-08-05T06:43:40,benign
log_175,doc_0,read_phi,phi_rec_16,0,0,0,billing,2025-06-29T10:05:29,benign
log_176,doc_4,read_phi,phi_rec_4,0,0,0,research,2025-04-18T13:34:45,benign
log_177,doc_4,read_phi,phi_rec_4,0,0,0,billing,2025-08-23T08:26:08,benign
log_178,doc_4,read_phi,phi_rec_10,1,1,0,research,2025-06-23T23:13:09,benign
log_179,doc_2,read_phi,phi_rec_18,0,0,0,billing,2025-06-23T06:02:23,benign
log_180,doc_2,read_phi,phi_rec_3,0,0,0,billing,2025-08-24T20:58:10,benign
log_181,bclerk_0,read_phi,phi_rec_6,0,0,1,billing,2025-02-25T06:51:28,benign
log_182,doc_4,read_phi,phi_rec_17,1,1,0,research,2025-06-08T18:02:15,benign
log_183,bclerk_1,read_phi,phi_rec_10,0,0,1,billing,2025-07-17T14:49:46,benign
log_184,doc_2,read_phi,phi_rec_3,1,1,0,research,2025-05-29T23:28:22,benign
log_185,doc_3,read_phi,phi_rec_6,0,0,0,billing,2025-05-12T03:31:55,benign
log_186,doc_1,read_phi,phi_rec_11,0,0,0,marketing,2025-04-16T17:18:05,benign
log_187,doc_3,read_phi,phi_rec_5,0,0,0,billing,2025-08-27T12:48:31,benign
log_188,bclerk_0,read_phi,phi_rec_14,0,0,1,billing,2025-05-01T11:49:21,benign
log_189,doc_2,read_phi,phi_rec_9,0,1,0,diagnosis,2025-01-28T13:10:05,benign
log_190,doc_1,read_phi,phi_rec_13,0,0,0,billing,2025-04-26T22:00:53,benign
log_191,doc_4,read_phi,phi_rec_19,0,0,0,billing,2025-03-13T09:14:26,benign
log_192,doc_0,read_phi,phi_rec_16,0,0,0,billing,2025-02-04T15:10:08,benign
log_193,doc_4,read_phi,phi_rec_17,0,0,0,billing,2025-06-19T13:35:21,benign
log_194,doc_3,read_phi,phi_rec_0,0,1,0,diagnosis,2025-05-03T12:35:06,benign
log_195,bclerk_0,read_phi,phi_rec_7,1,0,0,billing,2025-05-16T15:11:03,violation_hipaa_min_necessary
log_196,doc_3,read_phi,phi_rec_5,1,0,0,diagnosis,2025-04-23T22:01:29,benign
log_197,doc_1,read_phi,phi_rec_15,0,0,0,marketing,2025-03-01T05:26:52,benign
log_198,doc_1,read_phi,phi_rec_11,0,1,0,research,2025-01-12T06:46:15,benign
log_199,doc_3,read_phi,phi_rec_1,0,0,0,marketing,2025-08-22T02:21:59,benign
log_200,doc_2,read_phi,phi_rec_3,0,0,0,billing,2025-01-04T20:54:50,benign
log_201,bclerk_0,read_phi,phi_rec_4,0,0,1,billing,2025-04-26T10:40:09,benign
log_202,doc_1,read_phi,phi_rec_11,1,1,0,diagnosis,2025-05-12T00:06:06,benign
log_203,doc_3,read_phi,phi_rec_0,0,0,0,billing,2025-04-10T09:28:01,benign
log_204,bclerk_0,read_phi,phi_rec_5,0,0,1,billing,2025-04-13T19:03:04,benign
log_205,bclerk_0,read_phi,phi_rec_2,0,0,1,billing,2025-05-17T14:19:27,benign
log_206,doc_4,read_phi,phi_rec_4,0,1,0,research,2025-05-20T13:09:04,benign
log_207,doc_3,read_phi,phi_rec_1,1,1,0,diagnosis,2025-01-22T10:33:51,benign
log_208,bclerk_1,read_phi,phi_rec_10,1,0,0,billing,2025-04-12T10:57:55,violation_hipaa_min_necessary
log_209,doc_3,read_phi,phi_rec_6,0,0,0,billing,2025-04-05T06:06:31,benign
log_210,doc_1,read_phi,phi_rec_13,1,1,0,diagnosis,2025-04-07T02:57:09,benign
log_211,doc_2,read_phi,phi_rec_7,0,0,0,marketing,2025-04-12T01:44:30,benign
log_212,doc_2,read_phi,phi_rec_9,0,0,0,billing,2025-03-02T16:17:15,benign
log_213,doc_1,read_phi,phi_rec_13,0,0,0,marketing,2025-04-30T07:17:47,benign
log_214,doc_0,read_phi,phi_rec_2,1,0,0,diagnosis,2025-08-24T06:29:57,benign
log_215,doc_2,read_phi,phi_rec_18,1,1,0,diagnosis,2025-03-04T16:57:50,benign
log_216,doc_2,read_phi,phi_rec_7,1,1,0,diagnosis,2025-07-09T06:31:57,benign
log_217,doc_3,read_phi,phi_rec_8,0,0,0,marketing,2025-03-12T15:58:26,benign
log_218,doc_2,read_phi,phi_rec_3,0,0,0,diagnosis,2025-07-29T22:05:32,benign
log_219,doc_2,read_phi,phi_rec_14,0,0,0,marketing,2025-05-26T07:28:29,benign
log_220,doc_0,read_phi,phi_rec_16,0,0,0,billing,2025-02-16T10:47:33,benign
log_221,bclerk_0,read_phi,phi_rec_11,0,0,1,billing,2025-04-05T03:15:18,benign
log_222,doc_0,read_phi,phi_rec_16,1,1,0,diagnosis,2025-07-18T09:54:19,benign
log_223,doc_1,read_phi,phi_rec_13,0,0,0,marketing,2025-01-25T16:44:41,benign
log_224,doc_4,read_phi,phi_rec_4,0,0,0,marketing,2025-03-12T16:08:11,benign
log_225,doc_2,read_phi,phi_rec_7,0,0,0,marketing,2025-03-22T21:40:44,benign
log_226,doc_3,read_phi,phi_rec_8,0,0,0,marketing,2025-01-20T03:55:40,benign
log_227,doc_3,read_phi,phi_rec_6,0,0,0,marketing,2025-03-23T05:45:20,benign
log_228,doc_1,read_phi,phi_rec_11,0,0,0,billing,2025-04-02T19:06:25,benign
log_229,doc_1,read_phi,phi_rec_13,0,0,0,marketing,2025-05-01T02:32:46,benign
log_230,bclerk_0,read_phi,phi_rec_1,0,0,1,billing,2025-01-04T13:29:49,benign
log_231,bclerk_0,read_phi,phi_rec_13,0,0,1,billing,2025-06-26T04:18:35,benign
log_232,doc_1,read_phi,phi_rec_13,0,0,0,marketing,2025-03-08T12:45:50,benign
log_233,doc_3,read_phi,phi_rec_1,0,0,0,marketing,2025-02-20T06:13:16,benign
log_234,doc_2,read_phi,phi_rec_9,0,0,0,research,2025-05-16T01:34:57,benign
log_235,doc_2,read_phi,phi_rec_9,1,1,0,research,2025-08-09T11:53:31,benign
log_236,doc_4,read_phi,phi_rec_12,0,0,0,billing,2025-06-02T13:35:29,benign
log_237,doc_2,read_phi,phi_rec_14,0,0,0,marketing,2025-04-22T12:43:42,benign
log_238,doc_2,read_phi,phi_rec_9,0,1,0,research,2025-01-07T20:42:30,benign
log_239,doc_4,read_phi,phi_rec_12,1,0,0,diagnosis,2025-06-05T02:10:22,benign
log_240,bclerk_0,read_phi,phi_rec_3,0,0,1,billing,2025-03-18T13:48:47,benign
log_241,doc_1,read_phi,phi_rec_13,0,0,0,billing,2025-02-24T14:32:16,benign
log_242,doc_4,read_phi,phi_rec_4,0,0,0,billing,2025-05-19T13:13:25,benign
log_243,doc_4,read_phi,phi_rec_17,1,1,0,research,2025-04-21T16:38:21,benign
log_244,doc_0,read_phi,phi_rec_16,0,0,0,billing,2025-03-25T23:43:24,benign
log_245,doc_4,read_phi,phi_rec_12,0,1,0,research,2025-01-30T11:52:27,benign
log_246,doc_4,read_phi,phi_rec_10,0,0,0,billing,2025-07-29T04:42:55,benign
log_247,doc_2,read_phi,phi_rec_3,0,0,0,billing,2025-08-02T17:17:14,benign
log_248,bclerk_1,read_phi,phi_rec_8,0,0,1,billing,2025-05-26T13:57:20,benign
log_249,bclerk_0,read_phi,phi_rec_18,0,0,1,billing,2025-01-14T15:04:39,benign
log_250,bclerk_0,read_phi,phi_rec_14,0,0,1,billing,2025-07-12T15:48:34,benign
log_251,doc_3,read_phi,phi_rec_5,1,1,0,diagnosis,2025-03-06T04:10:38,benign
log_252,doc_4,read_phi,phi_rec_17,1,1,0,research,2025-06-24T10:37:38,benign
log_253,doc_1,read_phi,phi_rec_15,1,1,0,diagnosis,2025-07-06T21:33:16,benign
log_254,doc_2,read_phi,phi_rec_7,0,0,0,marketing,2025-05-07T10:48:03,benign
log_255,doc_4,read_phi,phi_rec_4,0,0,0,billing,2025-07-12T04:51:42,benign
log_256,doc_3,read_phi,phi_rec_6,1,0,0,diagnosis,2025-07-03T11:01:32,benign
log_257,bclerk_0,read_phi,phi_rec_0,0,0,1,billing,2025-02-24T17:18:59,benign
log_258,doc_4,read_phi,phi_rec_19,0,0,0,marketing,2025-04-01T04:23:26,benign
log_259,bclerk_1,read_phi,phi_rec_9,0,0,1,billing,2025-07-14T07:06:08,benign
log_260,doc_2,read_phi,phi_rec_7,0,1,0,diagnosis,2025-01-28T02:40:39,benign
log_261,bclerk_1,read_phi,phi_rec_2,0,0,1,billing,2025-01-13T01:01:23,benign
log_262,bclerk_1,read_phi,phi_rec_9,0,0,1,billing,2025-03-18T00:34:30,benign
log_263,doc_2,read_phi,phi_rec_3,0,0,0,billing,2025-02-14T18:53:05,benign
log_264,doc_2,read_phi,phi_rec_7,1,0,0,research,2025-05-17T18:56:57,violation_gdpr_art18
log_265,doc_3,read_phi,phi_rec_1,1,1,0,diagnosis,2025-03-05T06:13:08,benign
log_266,doc_3,read_phi,phi_rec_8,0,0,0,marketing,2025-08-11T20:00:24,benign
log_267,doc_4,read_phi,phi_rec_4,0,0,0,marketing,2025-01-18T01:48:39,benign
log_268,doc_2,read_phi,phi_rec_18,0,0,0,marketing,2025-05-03T09:14:40,benign
log_269,doc_3,read_phi,phi_rec_0,1,1,0,diagnosis,2025-08-06T11:47:27,benign
log_270,bclerk_1,read_phi,phi_rec_9,0,0,1,billing,2025-07-12T03:00:54,benign
log_271,bclerk_0,read_phi,phi_rec_9,0,0,1,marketing,2025-07-31T19:19:27,violation_gdpr_art18
log_272,doc_3,read_phi,phi_rec_1,0,0,0,billing,2025-06-21T05:18:17,benign
log_273,doc_2,read_phi,phi_rec_7,0,0,0,billing,2025-01-19T06:56:14,benign
log_274,bclerk_1,read_phi,phi_rec_14,0,0,1,billing,2025-02-15T21:17:14,benign
log_275,doc_3,read_phi,phi_rec_5,0,1,0,diagnosis,2025-06-09T06:53:13,benign
log_276,doc_3,read_phi,phi_rec_5,0,1,0,diagnosis,2025-02-20T14:53:04,benign
log_277,doc_4,read_phi,phi_rec_19,1,1,0,diagnosis,2025-04-08T20:19:15,benign
log_278,bclerk_0,read_phi,phi_rec_0,0,0,1,billing,2025-02-11T12:56:28,benign
log_279,doc_4,read_phi,phi_rec_10,1,1,0,diagnosis,2025-02-18T00:46:39,benign
log_280,doc_1,read_phi,phi_rec_11,0,0,0,billing,2025-05-07T10:29:28,benign
log_281,bclerk_0,read_phi,phi_rec_8,0,0,1,billing,2025-05-02T11:46:22,benign
log_282,bclerk_0,read_phi,phi_rec_16,0,0,1,marketing,2025-05-24T02:25:10,violation_gdpr_art18
log_283,doc_4,read_phi,phi_rec_17,1,0,0,diagnosis,2025-08-08T03:51:02,benign
log_284,doc_2,read_phi,phi_rec_9,0,0,0,billing,2025-01-05T07:41:33,benign
