log_id,principal,action,resource,lab_result,clinical_note,billing_info,request_timestamp,process_timestamp,label
req_ben_42066,pat_1740,request_deactivation,phi_rec_1740,0,0,0,2025-08-30T00:00:00,2025-09-21T00:00:00,benign
req_ben_84410,pat_1244,request_access,phi_rec_1244,1,0,1,2025-08-05T00:00:00,2025-08-22T00:00:00,benign
req_ben_86888,pat_24,request_access,phi_rec_24,0,0,1,2025-08-19T00:00:00,2025-08-27T00:00:00,benign
req_ben_60074,pat_776,request_deactivation,phi_rec_776,0,0,0,2025-08-25T00:00:00,2025-08-30T00:00:00,benign
req_ben_19047,pat_1204,request_access,phi_rec_1204,0,1,1,2025-08-10T00:00:00,2025-08-11T00:00:00,benign
req_vio_3167,pat_1321,request_deactivation,phi_rec_1321,0,0,0,2025-07-01T00:00:00,,violation_gdpr_art17
req_ben_85608,pat_551,request_access,phi_rec_551,1,1,1,2025-08-28T00:00:00,2025-09-06T00:00:00,benign
req_ben_60126,pat_169,request_access,phi_rec_169,1,1,1,2025-08-06T00:00:00,2025-08-08T00:00:00,benign
req_ben_84709,pat_1576,request_access,phi_rec_1576,0,1,0,2025-08-09T00:00:00,2025-08-21T00:00:00,benign
req_ben_40188,pat_808,request_access,phi_rec_808,1,1,1,2025-08-16T00:00:00,2025-08-21T00:00:00,benign
req_ben_30311,pat_483,request_access,phi_rec_483,1,1,1,2025-08-08T00:00:00,2025-08-14T00:00:00,benign
req_ben_10652,pat_1786,request_access,phi_rec_1786,1,1,1,2025-08-21T00:00:00,2025-09-07T00:00:00,benign
req_ben_44721,pat_1543,request_access,phi_rec_1543,1,1,1,2025-08-18T00:00:00,2025-09-12T00:00:00,benign
req_ben_68673,pat_316,request_access,phi_rec_316,1,1,1,2025-08-26T00:00:00,2025-09-17T00:00:00,benign
req_ben_5756,pat_801,request_deactivation,phi_rec_801,0,0,0,2025-08-26T00:00:00,2025-09-04T00:00:00,benign
req_ben_94109,pat_12,request_access,phi_rec_12,0,1,1,2025-08-16T00:00:00,2025-08-30T00:00:00,benign
req_ben_21782,pat_1041,request_deactivation,phi_rec_1041,0,0,0,2025-08-20T00:00:00,2025-09-07T00:00:00,benign
req_ben_40768,pat_717,request_access,phi_rec_717,1,1,0,2025-08-12T00:00:00,2025-08-21T00:00:00,benign
req_ben_26711,pat_1621,request_access,phi_rec_1621,0,1,0,2025-08-30T00:00:00,2025-09-24T00:00:00,benign
req_ben_57319,pat_190,request_access,phi_rec_190,0,1,0,2025-08-29T00:00:00,2025-09-12T00:00:00,benign
req_ben_27952,pat_732,request_access,phi_rec_732,0,0,1,2025-08-16T00:00:00,2025-08-21T00:00:00,benign
req_ben_25517,pat_1163,request_deactivation,phi_rec_1163,0,0,0,2025-08-23T00:00:00,2025-09-05T00:00:00,benign
req_ben_21414,pat_772,request_deactivation,phi_rec_772,0,0,0,2025-08-13T00:00:00,2025-08-22T00:00:00,benign
req_ben_42529,pat_180,request_access,phi_rec_180,1,1,1,2025-08-20T00:00:00,2025-08-21T00:00:00,benign
req_ben_92488,pat_482,request_access,phi_rec_482,1,1,1,2025-08-11T00:00:00,2025-08-20T00:00:00,benign
req_ben_16322,pat_829,request_access,phi_rec_829,1,1,0,2025-08-20T00:00:00,2025-09-08T00:00:00,benign
req_ben_45458,pat_1470,request_access,phi_rec_1470,1,1,1,2025-08-29T00:00:00,2025-08-30T00:00:00,benign
req_vio_4098,pat_25,request_access,phi_rec_25,1,1,1,2025-07-19T00:00:00,,violation_gdpr_art15
req_ben_6206,pat_462,request_access,phi_rec_462,1,0,0,2025-08-05T00:00:00,2025-08-28T00:00:00,benign
req_ben_66017,pat_673,request_access,phi_rec_673,0,1,1,2025-08-13T00:00:00,2025-09-05T00:00:00,benign
req_ben_2755,pat_552,request_deactivation,phi_rec_552,0,0,0,2025-08-25T00:00:00,2025-09-13T00:00:00,benign
req_ben_48071,pat_1916,request_deactivation,phi_rec_1916,0,0,0,2025-08-14T00:00:00,2025-08-28T00:00:00,benign
req_ben_88283,pat_250,request_access,phi_rec_250,1,1,0,2025-08-10T00:00:00,2025-08-24T00:00:00,benign
req_ben_94807,pat_1229,request_access,phi_rec_1229,0,1,1,2025-08-16T00:00:00,2025-08-31T00:00:00,benign
req_ben_25292,pat_500,request_access,phi_rec_500,1,0,1,2025-08-19T00:00:00,2025-08-27T00:00:00,benign
req_ben_9460,pat_1689,request_access,phi_rec_1689,1,0,1,2025-08-05T00:00:00,2025-08-24T00:00:00,benign
req_ben_85792,pat_797,request_access,phi_rec_797,1,1,1,2025-08-11T00:00:00,2025-08-17T00:00:00,benign
req_ben_32170,pat_1365,request_deactivation,phi_rec_1365,0,0,0,2025-08-07T00:00:00,2025-08-31T00:00:00,benign
req_ben_73074,pat_1487,request_access,phi_rec_1487,0,1,1,2025-08-13T00:00:00,2025-09-03T00:00:00,benign
req_ben_84319,pat_890,request_access,phi_rec_890,1,1,1,2025-08-29T00:00:00,2025-09-15T00:00:00,benign
req_ben_32360,pat_1606,request_access,phi_rec_1606,1,1,1,2025-08-24T00:00:00,2025-09-09T00:00:00,benign
req_ben_13234,pat_347,request_access,phi_rec_347,1,1,0,2025-08-17T00:00:00,2025-08-21T00:00:00,benign
req_ben_56717,pat_1064,request_access,phi_rec_1064,1,1,1,2025-08-26T00:00:00,2025-09-14T00:00:00,benign
req_ben_82544,pat_135,request_deactivation,phi_rec_135,0,0,0,2025-08-10T00:00:00,2025-08-20T00:00:00,benign
req_ben_18886,pat_693,request_access,phi_rec_693,0,0,1,2025-08-16T00:00:00,2025-08-27T00:00:00,benign
req_ben_55577,pat_97,request_access,phi_rec_97,0,1,0,2025-08-02T00:00:00,2025-08-09T00:00:00,benign
req_vio_191,pat_1576,request_deactivation,phi_rec_1576,0,0,0,2025-03-28T00:00:00,,violation_gdpr_art17
req_ben_84128,pat_980,request_deactivation,phi_rec_980,0,0,0,2025-08-14T00:00:00,2025-08-27T00:00:00,benign
req_ben_84061,pat_496,request_access,phi_rec_496,1,1,0,2025-08-04T00:00:00,2025-08-21T00:00:00,benign
req_ben_54946,pat_1270,request_access,phi_rec_1270,0,0,1,2025-08-29T00:00:00,2025-08-30T00:00:00,benign
req_ben_59524,pat_227,request_deactivation,phi_rec_227,0,0,0,2025-08-10T00:00:00,2025-08-27T00:00:00,benign
req_ben_14777,pat_682,request_access,phi_rec_682,1,1,0,2025-08-21T00:00:00,2025-09-03T00:00:00,benign
req_ben_989,pat_1914,request_access,phi_rec_1914,1,1,0,2025-08-17T00:00:00,2025-08-23T00:00:00,benign
req_ben_16324,pat_1886,request_access,phi_rec_1886,1,1,1,2025-08-10T00:00:00,2025-08-21T00:00:00,benign
req_ben_92593,pat_896,request_access,phi_rec_896,1,1,1,2025-08-24T00:00:00,2025-09-11T00:00:00,benign
req_ben_3661,pat_1012,request_deactivation,phi_rec_1012,0,0,0,2025-08-03T00:00:00,2025-08-15T00:00:00,benign
req_ben_41325,pat_1075,request_access,phi_rec_1075,1,1,1,2025-08-12T00:00:00,2025-08-26T00:00:00,benign
req_ben_3939,pat_990,request_access,phi_rec_990,1,1,1,2025-08-18T00:00:00,2025-08-28T00:00:00,benign
req_ben_76889,pat_550,request_access,phi_rec_550,1,0,0,2025-08-04T00:00:00,2025-08-26T00:00:00,benign
req_ben_71452,pat_424,request_access,phi_rec_424,1,0,0,2025-08-28T00:00:00,2025-08-29T00:00:00,benign
req_ben_55257,pat_1846,request_access,phi_rec_1846,1,0,1,2025-08-02T00:00:00,2025-08-06T00:00:00,benign
req_ben_62957,pat_1251,request_access,phi_rec_1251,1,1,1,2025-08-25T00:00:00,2025-09-11T00:00:00,benign
req_ben_19076,pat_971,request_deactivation,phi_rec_971,0,0,0,2025-08-24T00:00:00,2025-08-28T00:00:00,benign
req_ben_6202,pat_816,request_access,phi_rec_816,1,0,0,2025-08-08T00:00:00,2025-08-30T00:00:00,benign
req_ben_44465,pat_588,request_access,phi_rec_588,1,0,0,2025-08-17T00:00:00,2025-08-22T00:00:00,benign
req_ben_55448,pat_1988,request_deactivation,phi_rec_1988,0,0,0,2025-08-03T00:00:00,2025-08-24T00:00:00,benign
req_ben_72694,pat_1770,request_deactivation,phi_rec_1770,0,0,0,2025-08-09T00:00:00,2025-09-03T00:00:00,benign
req_ben_63852,pat_634,request_access,phi_rec_634,0,1,0,2025-08-26T00:00:00,2025-09-15T00:00:00,benign
req_ben_89182,pat_104,request_deactivation,phi_rec_104,0,0,0,2025-08-23T00:00:00,2025-09-14T00:00:00,benign
req_ben_31520,pat_1178,request_access,phi_rec_1178,0,1,0,2025-08-30T00:00:00,2025-08-31T00:00:00,benign
req_ben_46692,pat_1559,request_access,phi_rec_1559,0,0,1,2025-08-16T00:00:00,2025-09-05T00:00:00,benign
req_ben_5562,pat_1730,request_access,phi_rec_1730,1,0,1,2025-08-07T00:00:00,2025-08-20T00:00:00,benign
req_ben_80095,pat_1732,request_deactivation,phi_rec_1732,0,0,0,2025-08-29T00:00:00,2025-09-11T00:00:00,benign
req_ben_8503,pat_239,request_access,phi_rec_239,0,1,0,2025-08-13T00:00:00,2025-08-14T00:00:00,benign
req_ben_49964,pat_889,request_deactivation,phi_rec_889,0,0,0,2025-08-23T00:00:00,2025-09-01T00:00:00,benign
req_ben_67246,pat_1271,request_access,phi_rec_1271,0,1,1,2025-08-12T00:00:00,2025-08-30T00:00:00,benign
req_ben_94206,pat_1850,request_access,phi_rec_1850,1,1,0,2025-08-18T00:00:00,2025-08-27T00:00:00,benign
req_ben_24619,pat_1905,request_access,phi_rec_1905,0,1,1,2025-08-17T00:00:00,2025-08-21T00:00:00,benign
req_ben_72881,pat_1118,request_access,phi_rec_1118,1,0,0,2025-08-30T00:00:00,2025-09-07T00:00:00,benign
req_ben_64372,pat_1129,request_access,phi_rec_1129,1,1,1,2025-08-19T00:00:00,2025-08-28T00:00:00,benign
req_ben_80470,pat_271,request_deactivation,phi_rec_271,0,0,0,2025-08-12T00:00:00,2025-09-06T00:00:00,benign
req_ben_76352,pat_111,request_access,phi_rec_111,1,1,1,2025-08-24T00:00:00,2025-09-04T00:00:00,benign
req_ben_49277,pat_1945,request_deactivation,phi_rec_1945,0,0,0,2025-08-06T00:00:00,2025-08-08T00:00:00,benign
req_ben_70821,pat_615,request_deactivation,phi_rec_615,0,0,0,2025-08-07T00:00:00,2025-08-14T00:00:00,benign
req_ben_27013,pat_1683,request_access,phi_rec_1683,1,0,0,2025-08-04T00:00:00,2025-08-13T00:00:00,benign
req_ben_30840,pat_1060,request_access,phi_rec_1060,1,0,0,2025-08-08T00:00:00,2025-08-10T00:00:00,benign
req_ben_18037,pat_1784,request_access,phi_rec_1784,0,1,0,2025-08-27T00:00:00,2025-09-04T00:00:00,benign
req_ben_39877,pat_1376,request_access,phi_rec_1376,1,0,0,2025-08-11T00:00:00,2025-08-26T00:00:00,benign
req_ben_84136,pat_235,request_deactivation,phi_rec_235,0,0,0,2025-08-05T00:00:00,2025-08-28T00:00:00,benign
req_vio_3215,pat_1368,request_deactivation,phi_rec_1368,0,0,0,2025-02-19T00:00:00,,violation_gdpr_art17
req_ben_60635,pat_1578,request_access,phi_rec_1578,1,1,0,2025-08-13T00:00:00,2025-08-15T00:00:00,benign
req_ben_22450,pat_185,request_access,phi_rec_185,0,0,1,2025-08-30T00:00:00,2025-09-13T00:00:00,benign
req_ben_47085,pat_297,request_access,phi_rec_297,0,1,1,2025-08-25T00:00:00,2025-08-26T00:00:00,benign
req_ben_48407,pat_1546,request_deactivation,phi_rec_1546,0,0,0,2025-08-18T00:00:00,2025-09-07T00:00:00,benign
req_ben_44474,pat_102,request_deactivation,phi_rec_102,0,0,0,2025-08-23T00:00:00,2025-08-29T00:00:00,benign
req_ben_29323,pat_1168,request_access,phi_rec_1168,1,1,1,2025-08-16T00:00:00,2025-08-28T00:00:00,benign
req_ben_28275,pat_879,request_access,phi_rec_879,0,1,0,2025-08-12T00:00:00,2025-08-24T00:00:00,benign
req_ben_11560,pat_1882,request_access,phi_rec_1882,1,0,0,2025-08-14T00:00:00,2025-09-02T00:00:00,benign
req_ben_42040,pat_284,request_deactivation,phi_rec_284,0,0,0,2025-08-28T00:00:00,2025-09-16T00:00:00,benign
req_ben_25641,pat_1264,request_deactivation,phi_rec_1264,0,0,0,2025-08-19T00:00:00,2025-08-27T00:00:00,benign
req_ben_17942,pat_1592,request_deactivation,phi_rec_1592,0,0,0,2025-08-17T00:00:00,2025-09-08T00:00:00,benign
req_ben_37646,pat_39,request_access,phi_rec_39,1,1,1,2025-08-22T00:00:00,2025-09-04T00:00:00,benign
req_vio_2881,pat_1998,request_deactivation,phi_rec_1998,0,0,0,2025-07-01T00:00:00,,violation_gdpr_art17
req_ben_76093,pat_751,request_deactivation,phi_rec_751,0,0,0,2025-08-17T00:00:00,2025-08-26T00:00:00,benign
req_ben_81263,pat_1624,request_access,phi_rec_1624,1,1,1,2025-08-28T00:00:00,2025-08-31T00:00:00,benign
req_ben_88643,pat_39,request_access,phi_rec_39,1,1,1,2025-08-11T00:00:00,2025-08-22T00:00:00,benign
req_ben_75176,pat_1036,request_access,phi_rec_1036,1,0,0,2025-08-29T00:00:00,2025-09-10T00:00:00,benign
req_ben_58156,pat_790,request_access,phi_rec_790,0,1,0,2025-08-29T00:00:00,2025-09-16T00:00:00,benign
req_ben_24915,pat_1712,request_access,phi_rec_1712,1,1,1,2025-08-27T00:00:00,2025-09-20T00:00:00,benign
req_ben_35750,pat_1363,request_access,phi_rec_1363,0,0,1,2025-08-20T00:00:00,2025-09-09T00:00:00,benign
req_vio_4746,pat_1688,request_access,phi_rec_1688,1,1,1,2025-06-14T00:00:00,,violation_gdpr_art15
req_ben_8464,pat_881,request_access,phi_rec_881,0,1,1,2025-08-06T00:00:00,2025-08-20T00:00:00,benign
req_ben_88007,pat_1463,request_access,phi_rec_1463,0,1,0,2025-08-18T00:00:00,2025-08-28T00:00:00,benign
req_ben_18994,pat_336,request_access,phi_rec_336,1,1,1,2025-08-16T00:00:00,2025-09-07T00:00:00,benign
req_ben_61358,pat_678,request_access,phi_rec_678,1,1,1,2025-08-09T00:00:00,2025-08-10T00:00:00,benign
req_ben_51533,pat_1068,request_access,phi_rec_1068,1,1,0,2025-08-18T00:00:00,2025-08-23T00:00:00,benign
req_ben_68993,pat_598,request_access,phi_rec_598,0,1,0,2025-08-22T00:00:00,2025-08-25T00:00:00,benign
req_ben_38476,pat_571,request_access,phi_rec_571,1,0,1,2025-08-08T00:00:00,2025-08-24T00:00:00,benign
req_ben_40122,pat_1496,request_access,phi_rec_1496,1,1,1,2025-08-17T00:00:00,2025-09-04T00:00:00,benign
req_ben_9707,pat_585,request_deactivation,phi_rec_585,0,0,0,2025-08-26T00:00:00,2025-09-17T00:00:00,benign
req_vio_4790,pat_428,request_access,phi_rec_428,1,1,1,2025-06-23T00:00:00,,violation_gdpr_art15
req_ben_66320,pat_1821,request_access,phi_rec_1821,1,0,0,2025-08-21T00:00:00,2025-08-30T00:00:00,benign
req_ben_80320,pat_806,request_access,phi_rec_806,1,0,1,2025-08-24T00:00:00,2025-08-27T00:00:00,benign
req_ben_43934,pat_153,request_access,phi_rec_153,0,0,1,2025-08-20T00:00:00,2025-09-10T00:00:00,benign
req_ben_18684,pat_981,request_access,phi_rec_981,1,0,0,2025-08-13T00:00:00,2025-09-03T00:00:00,benign
req_ben_27960,pat_1645,request_access,phi_rec_1645,1,1,1,2025-08-09T00:00:00,2025-08-20T00:00:00,benign
req_ben_82231,pat_828,request_deactivation,phi_rec_828,0,0,0,2025-08-28T00:00:00,2025-09-10T00:00:00,benign
req_ben_91764,pat_1024,request_access,phi_rec_1024,1,0,1,2025-08-09T00:00:00,2025-08-31T00:00:00,benign
req_ben_86103,pat_324,request_access,phi_rec_324,0,1,1,2025-08-24T00:00:00,2025-08-27T00:00:00,benign
req_ben_30304,pat_1055,request_access,phi_rec_1055,1,0,1,2025-08-07T00:00:00,2025-08-08T00:00:00,benign
req_ben_35707,pat_1192,request_access,phi_rec_1192,1,1,0,2025-08-02T00:00:00,2025-08-09T00:00:00,benign
req_ben_24031,pat_596,request_deactivation,phi_rec_596,0,0,0,2025-08-18T00:00:00,2025-08-21T00:00:00,benign
req_ben_63267,pat_258,request_deactivation,phi_rec_258,0,0,0,2025-08-03T00:00:00,2025-08-20T00:00:00,benign
req_ben_6264,pat_260,request_deactivation,phi_rec_260,0,0,0,2025-08-30T00:00:00,2025-09-06T00:00:00,benign
req_ben_19939,pat_991,request_deactivation,phi_rec_991,0,0,0,2025-08-18T00:00:00,2025-08-26T00:00:00,benign
req_ben_53017,pat_1923,request_access,phi_rec_1923,0,1,0,2025-08-15T00:00:00,2025-08-16T00:00:00,benign
req_ben_72306,pat_547,request_access,phi_rec_547,0,1,0,2025-08-07T00:00:00,2025-08-08T00:00:00,benign
req_ben_59072,pat_1927,request_access,phi_rec_1927,1,0,1,2025-08-19T00:00:00,2025-08-23T00:00:00,benign
req_ben_58510,pat_1705,request_access,phi_rec_1705,0,1,1,2025-08-06T00:00:00,2025-08-13T00:00:00,benign
req_ben_91834,pat_1115,request_access,phi_rec_1115,1,1,1,2025-08-07T00:00:00,2025-08-27T00:00:00,benign
req_ben_90372,pat_1821,request_access,phi_rec_1821,1,0,0,2025-08-30T00:00:00,2025-09-15T00:00:00,benign
req_ben_80456,pat_1377,request_access,phi_rec_1377,1,0,0,2025-08-18T00:00:00,2025-08-29T00:00:00,benign
req_ben_27501,pat_1637,request_access,phi_rec_1637,1,0,1,2025-08-03T00:00:00,2025-08-22T00:00:00,benign
req_ben_88692,pat_615,request_access,phi_rec_615,1,1,1,2025-08-23T00:00:00,2025-09-14T00:00:00,benign
req_ben_94702,pat_461,request_access,phi_rec_461,1,0,1,2025-08-02T00:00:00,2025-08-03T00:00:00,benign
req_ben_26458,pat_1592,request_access,phi_rec_1592,1,1,1,2025-08-14T00:00:00,2025-08-27T00:00:00,benign
req_ben_73319,pat_119,request_deactivation,phi_rec_119,0,0,0,2025-08-11T00:00:00,2025-08-15T00:00:00,benign
req_ben_47304,pat_469,request_access,phi_rec_469,1,1,0,2025-08-29T00:00:00,2025-09-03T00:00:00,benign
req_ben_86751,pat_768,request_access,phi_rec_768,0,0,1,2025-08-14T00:00:00,2025-08-29T00:00:00,benign
req_ben_81859,pat_1215,request_access,phi_rec_1215,0,1,0,2025-08-18T00:00:00,2025-08-31T00:00:00,benign
req_ben_40598,pat_1030,request_access,phi_rec_1030,1,0,1,2025-08-22T00:00:00,2025-09-11T00:00:00,benign
req_ben_1640,pat_619,request_deactivation,phi_rec_619,0,0,0,2025-08-07T00:00:00,2025-08-25T00:00:00,benign
req_ben_83693,pat_602,request_access,phi_rec_602,0,0,1,2025-08-17T00:00:00,2025-08-23T00:00:00,benign
req_ben_88201,pat_834,request_deactivation,phi_rec_834,0,0,0,2025-08-17T00:00:00,2025-08-20T00:00:00,benign
req_ben_25697,pat_1476,request_access,phi_rec_1476,1,1,1,2025-08-26T00:00:00,2025-08-29T00:00:00,benign
req_ben_26903,pat_43,request_access,phi_rec_43,1,1,1,2025-08-30T00:00:00,2025-09-07T00:00:00,benign
req_ben_17130,pat_1736,request_access,phi_rec_1736,0,0,1,2025-08-21T00:00:00,2025-08-29T00:00:00,benign
req_ben_5235,pat_392,request_access,phi_rec_392,1,1,1,2025-08-18T00:00:00,2025-09-08T00:00:00,benign
req_ben_30583,pat_1380,request_deactivation,phi_rec_1380,0,0,0,2025-08-27T00:00:00,2025-09-13T00:00:00,benign
req_ben_66052,pat_804,request_access,phi_rec_804,1,1,0,2025-08-04T00:00:00,2025-08-13T00:00:00,benign
req_ben_26178,pat_1836,request_deactivation,phi_rec_1836,0,0,0,2025-08-27T00:00:00,2025-09-21T00:00:00,benign
req_ben_24028,pat_435,request_deactivation,phi_rec_435,0,0,0,2025-08-24T00:00:00,2025-09-16T00:00:00,benign
req_ben_71844,pat_176,request_access,phi_rec_176,1,1,1,2025-08-12T00:00:00,2025-08-21T00:00:00,benign
req_ben_16879,pat_1386,request_deactivation,phi_rec_1386,0,0,0,2025-08-20T00:00:00,2025-09-03T00:00:00,benign
req_ben_52723,pat_1289,request_access,phi_rec_1289,1,0,0,2025-08-22T00:00:00,2025-09-01T00:00:00,benign
req_ben_37560,pat_65,request_access,phi_rec_65,0,0,1,2025-08-06T00:00:00,2025-08-12T00:00:00,benign
req_ben_22620,pat_1225,request_access,phi_rec_1225,1,0,1,2025-08-26T00:00:00,2025-09-05T00:00:00,benign
req_ben_52307,pat_1561,request_access,phi_rec_1561,1,0,1,2025-08-08T00:00:00,2025-08-16T00:00:00,benign
req_ben_55831,pat_929,request_access,phi_rec_929,1,1,0,2025-08-26T00:00:00,2025-08-27T00:00:00,benign
req_ben_48316,pat_1453,request_access,phi_rec_1453,0,1,1,2025-08-13T00:00:00,2025-09-06T00:00:00,benign
req_ben_28816,pat_983,request_deactivation,phi_rec_983,0,0,0,2025-08-15T00:00:00,2025-08-20T00:00:00,benign
req_ben_11750,pat_607,request_access,phi_rec_607,0,0,1,2025-08-19T00:00:00,2025-09-07T00:00:00,benign
req_ben_4925,pat_1032,request_deactivation,phi_rec_1032,0,0,0,2025-08-22T00:00:00,2025-09-15T00:00:00,benign
req_ben_52284,pat_773,request_access,phi_rec_773,1,1,1,2025-08-21T00:00:00,2025-09-08T00:00:00,benign
req_ben_50179,pat_994,request_deactivation,phi_rec_994,0,0,0,2025-08-02T00:00:00,2025-08-06T00:00:00,benign
req_ben_91806,pat_1838,request_access,phi_rec_1838,1,0,0,2025-08-07T00:00:00,2025-08-28T00:00:00,benign
req_ben_46598,pat_647,request_deactivation,phi_rec_647,0,0,0,2025-08-24T00:00:00,2025-09-06T00:00:00,benign
req_ben_74077,pat_23,request_access,phi_rec_23,1,0,0,2025-08-11T00:00:00,2025-08-30T00:00:00,benign
req_ben_23668,pat_1884,request_access,phi_rec_1884,1,1,1,2025-08-27T00:00:00,2025-08-29T00:00:00,benign
req_ben_58920,pat_1558,request_deactivation,phi_rec_1558,0,0,0,2025-08-09T00:00:00,2025-09-02T00:00:00,benign
req_ben_7960,pat_369,request_access,phi_rec_369,1,1,0,2025-08-22T00:00:00,2025-09-11T00:00:00,benign
req_ben_48704,pat_888,request_access,phi_rec_888,1,1,1,2025-08-03T00:00:00,2025-08-16T00:00:00,benign
req_ben_6694,pat_1977,request_deactivation,phi_rec_1977,0,0,0,2025-08-23T00:00:00,2025-09-07T00:00:00,benign
req_ben_30256,pat_158,request_deactivation,phi_rec_158,0,0,0,2025-08-09T00:00:00,2025-08-27T00:00:00,benign
req_ben_89318,pat_1986,request_access,phi_rec_1986,1,1,1,2025-08-18T00:00:00,2025-08-29T00:00:00,benign
req_ben_84986,pat_560,request_access,phi_rec_560,0,1,0,2025-08-08T00:00:00,2025-08-21T00:00:00,benign
req_ben_65351,pat_108,request_deactivation,phi_rec_108,0,0,0,2025-08-24T00:00:00,2025-08-26T00:00:00,benign
req_ben_17028,pat_611,request_deactivation,phi_rec_611,0,0,0,2025-08-24T00:00:00,2025-09-02T00:00:00,benign
req_ben_84304,pat_1271,request_access,phi_rec_1271,0,1,1,2025-08-19T00:00:00,2025-09-07T00:00:00,benign
req_ben_2508,pat_553,request_deactivation,phi_rec_553,0,0,0,2025-08-30T00:00:00,2025-09-23T00:00:00,benign
req_ben_29912,pat_1356,request_access,phi_rec_1356,1,1,1,2025-08-27T00:00:00,2025-09-21T00:00:00,benign
req_ben_72054,pat_906,request_deactivation,phi_rec_906,0,0,0,2025-08-28T00:00:00,2025-09-18T00:00:00,benign
req_ben_4457,pat_614,request_access,phi_rec_614,1,1,0,2025-08-09T00:00:00,2025-08-31T00:00:00,benign
req_ben_24907,pat_1132,request_deactivation,phi_rec_1132,0,0,0,2025-08-27T00:00:00,2025-09-07T00:00:00,benign
req_ben_24380,pat_633,request_deactivation,phi_rec_633,0,0,0,2025-08-21T00:00:00,2025-08-24T00:00:00,benign
req_vio_3869,pat_928,request_deactivation,phi_rec_928,0,0,0,2025-04-20T00:00:00,,violation_gdpr_art17
req_ben_91079,pat_514,request_deactivation,phi_rec_514,0,0,0,2025-08-02T00:00:00,2025-08-23T00:00:00,benign
req_ben_9097,pat_462,request_access,phi_rec_462,1,0,0,2025-08-08T00:00:00,2025-08-31T00:00:00,benign
req_ben_47623,pat_1995,request_deactivation,phi_rec_1995,0,0,0,2025-08-29T00:00:00,2025-09-13T00:00:00,benign
req_ben_20780,pat_1845,request_access,phi_rec_1845,1,1,1,2025-08-30T00:00:00,2025-09-08T00:00:00,benign
req_ben_64375,pat_1938,request_deactivation,phi_rec_1938,0,0,0,2025-08-28T00:00:00,2025-09-02T00:00:00,benign
req_ben_62726,pat_654,request_access,phi_rec_654,1,0,1,2025-08-21T00:00:00,2025-09-12T00:00:00,benign
req_ben_30685,pat_419,request_access,phi_rec_419,1,0,1,2025-08-30T00:00:00,2025-09-06T00:00:00,benign
req_ben_67989,pat_597,request_access,phi_rec_597,1,0,0,2025-08-08T00:00:00,2025-08-30T00:00:00,benign
req_ben_83779,pat_507,request_deactivation,phi_rec_507,0,0,0,2025-08-03T00:00:00,2025-08-07T00:00:00,benign
req_ben_75037,pat_1128,request_deactivation,phi_rec_1128,0,0,0,2025-08-20T00:00:00,2025-08-23T00:00:00,benign
req_ben_63580,pat_795,request_access,phi_rec_795,1,1,0,2025-08-02T00:00:00,2025-08-27T00:00:00,benign
