log_id,principal,action,resource,lab_result,clinical_note,billing_info,purpose,timestamp,label
log_47,doc_4,read_phi,phi_rec_950,1,1,0,diagnosis,2025-03-21T02:57:05,benign
log_48,doc_9,read_phi,phi_rec_1965,0,0,0,billing,2025-08-23T02:15:53,benign
log_49,doc_45,read_phi,phi_rec_1218,0,0,0,marketing,2025-04-30T23:43:25,benign
log_50,doc_24,read_phi,phi_rec_1403,0,0,0,billing,2025-03-26T10:47:01,benign
log_51,bclerk_3,read_phi,phi_rec_1341,0,0,1,billing,2025-06-11T03:05:58,benign
log_52,doc_44,read_phi,phi_rec_350,0,0,0,marketing,2025-01-26T16:12:52,benign
log_53,bclerk_10,read_phi,phi_rec_672,0,0,1,billing,2025-05-01T15:29:37,benign
log_54,bclerk_11,read_phi,phi_rec_552,0,0,1,billing,2025-02-14T08:47:08,benign
log_55,doc_22,read_phi,phi_rec_712,0,1,0,billing,2025-07-27T03:34:09,violation_hipaa_auth
log_56,bclerk_3,read_phi,phi_rec_1335,0,0,1,billing,2025-05-18T10:43:25,benign
log_57,doc_0,read_phi,phi_rec_470,1,1,0,diagnosis,2025-02-22T20:18:04,benign
log_58,doc_13,read_phi,phi_rec_395,0,0,0,billing,2025-07-15T07:24:07,benign
log_59,doc_40,read_phi,phi_rec_168,1,0,0,diagnosis,2025-05-05T20:03:09,benign
log_60,doc_21,read_phi,phi_rec_1827,1,1,0,diagnosis,2025-02-22T04:12:47,benign
log_61,doc_17,read_phi,phi_rec_918,0,0,0,marketing,2025-07-17T00:00:01,benign
log_62,doc_31,read_phi,phi_rec_565,0,1,0,billing,2025-07-10T06:29:32,violation_hipaa_auth
log_63,doc_9,read_phi,phi_rec_456,1,1,0,diagnosis,2025-02-23T02:48:32,benign
log_64,doc_44,read_phi,phi_rec_248,0,0,0,billing,2025-05-25T00:03:49,benign
log_65,doc_11,read_phi,phi_rec_812,0,0,0,billing,2025-05-31T11:23:25,benign
log_66,doc_27,read_phi,phi_rec_1588,1,1,0,diagnosis,2025-03-27T04:07:17,benign
log_67,doc_23,read_phi,phi_rec_379,0,1,0,research,2025-02-25T03:31:52,benign
log_68,doc_21,read_phi,phi_rec_938,0,1,0,billing,2025-07-12T00:33:15,violation_hipaa_auth
log_69,doc_45,read_phi,phi_rec_1053,1,0,0,diagnosis,2025-01-25T08:42:19,benign
log_70,bclerk_8,read_phi,phi_rec_465,0,1,0,billing,2025-01-05T03:35:23,violation_hipaa_min_necessary
log_71,doc_0,read_phi,phi_rec_847,1,1,0,research,2025-01-17T09:34:42,benign
log_72,doc_6,read_phi,phi_rec_1234,0,0,0,billing,2025-05-22T09:11:00,benign
log_73,doc_10,read_phi,phi_rec_1120,0,0,0,billing,2025-08-11T18:24:47,benign
log_74,doc_5,read_phi,phi_rec_906,0,0,0,billing,2025-04-04T07:32:09,benign
log_75,doc_17,read_phi,phi_rec_1556,0,1,0,marketing,2025-07-02T16:50:42,violation_hipaa_auth
log_76,doc_34,read_phi,phi_rec_1487,1,1,0,diagnosis,2025-08-11T08:45:18,benign
log_77,doc_9,read_phi,phi_rec_246,0,1,0,diagnosis,2025-08-17T22:01:14,benign
log_78,doc_25,read_phi,phi_rec_1132,0,1,0,research,2025-03-10T07:42:25,benign
log_79,doc_48,read_phi,phi_rec_1473,1,0,0,diagnosis,2025-07-02T20:18:40,benign
log_80,bclerk_11,read_phi,phi_rec_1868,0,0,1,billing,2025-07-27T00:26:22,benign
log_81,doc_0,read_phi,phi_rec_328,0,0,0,billing,2025-06-27T21:18:07,benign
log_82,doc_5,read_phi,phi_rec_711,0,0,0,billing,2025-05-06T03:51:48,benign
log_83,bclerk_12,read_phi,phi_rec_1442,0,0,1,billing,2025-06-14T09:45:12,benign
log_84,doc_27,read_phi,phi_rec_450,0,1,0,diagnosis,2025-02-18T13:33:10,benign
log_85,doc_27,read_phi,phi_rec_1588,1,1,0,research,2025-05-29T07:01:38,benign
log_86,doc_45,read_phi,phi_rec_926,1,0,0,diagnosis,2025-08-24T19:57:49,benign
log_87,doc_10,read_phi,phi_rec_949,1,1,0,diagnosis,2025-06-07T02:08:56,benign
log_88,doc_8,read_phi,phi_rec_1294,1,0,0,diagnosis,2025-05-08T11:20:33,benign
log_89,doc_31,read_phi,phi_rec_1178,1,0,0,diagnosis,2025-05-27T14:42:28,benign
log_90,doc_5,read_phi,phi_rec_407,0,0,0,billing,2025-06-20T21:12:15,benign
log_91,bclerk_12,read_phi,phi_rec_348,0,0,1,billing,2025-04-30T10:00:48,benign
log_92,doc_31,read_phi,phi_rec_6,0,0,0,marketing,2025-07-11T09:36:41,benign
log_93,doc_13,read_phi,phi_rec_334,0,0,0,marketing,2025-07-20T10:48:31,benign
log_94,doc_21,read_phi,phi_rec_141,0,0,0,marketing,2025-01-23T15:55:22,benign
log_95,doc_47,read_phi,phi_rec_1265,0,0,0,billing,2025-08-18T15:09:37,benign
log_96,doc_10,read_phi,phi_rec_1627,1,1,0,diagnosis,2025-08-17T14:48:25,benign
log_97,doc_46,read_phi,phi_rec_214,1,0,0,diagnosis,2025-03-12T13:05:56,benign
log_98,bclerk_12,read_phi,phi_rec_426,0,0,1,billing,2025-01-28T14:40:13,benign
log_99,doc_38,read_phi,phi_rec_207,1,1,0,research,2025-03-30T06:46:39,benign
log_100,doc_25,read_phi,phi_rec_524,1,1,0,research,2025-02-15T09:29:21,benign
log_101,doc_1,read_phi,phi_rec_144,0,0,0,billing,2025-01-12T18:04:51,benign
log_102,doc_48,read_phi,phi_rec_1622,0,0,0,billing,2025-05-20T18:24:28,benign
log_103,doc_8,read_phi,phi_rec_1736,0,0,0,billing,2025-01-07T07:40:36,benign
log_104,doc_28,read_phi,phi_rec_1846,0,0,0,marketing,2025-01-26T11:31:42,benign
log_105,doc_43,read_phi,phi_rec_765,0,0,0,billing,2025-04-12T23:30:31,benign
log_106,doc_8,read_phi,phi_rec_1939,0,0,0,marketing,2025-02-01T19:58:55,benign
log_107,doc_24,read_phi,phi_rec_1993,1,1,0,diagnosis,2025-05-07T16:39:10,benign
log_108,doc_33,read_phi,phi_rec_1626,0,0,0,billing,2025-07-21T20:20:49,benign
log_109,bclerk_12,read_phi,phi_rec_559,0,0,1,billing,2025-04-05T21:26:34,benign
log_110,doc_1,read_phi,phi_rec_1501,0,0,0,marketing,2025-03-13T07:32:06,benign
log_111,doc_20,read_phi,phi_rec_1669,0,0,0,billing,2025-04-11T00:40:55,benign
log_112,doc_2,read_phi,phi_rec_1703,1,1,0,diagnosis,2025-06-16T23:20:07,benign
log_113,doc_19,read_phi,phi_rec_1731,0,1,0,diagnosis,2025-01-26T22:51:06,benign
log_114,doc_6,read_phi,phi_rec_33,1,1,0,diagnosis,2025-04-12T04:36:29,benign
log_115,doc_40,read_phi,phi_rec_1927,0,0,0,marketing,2025-01-17T23:17:38,benign
log_116,doc_11,read_phi,phi_rec_1085,0,0,0,billing,2025-07-12T17:45:33,benign
log_117,bclerk_7,read_phi,phi_rec_976,0,0,1,billing,2025-07-09T21:50:24,benign
log_118,doc_49,read_phi,phi_rec_1297,0,0,0,marketing,2025-04-01T00:24:01,benign
log_119,doc_7,read_phi,phi_rec_1819,0,1,0,diagnosis,2025-02-24T09:30:00,benign
log_120,doc_40,read_phi,phi_rec_1226,0,0,0,marketing,2025-02-12T20:57:30,benign
log_121,doc_5,read_phi,phi_rec_90,1,1,0,research,2025-01-10T12:13:09,benign
log_122,doc_44,read_phi,phi_rec_1030,0,0,0,billing,2025-03-01T19:01:36,benign
log_123,doc_11,read_phi,phi_rec_233,0,0,0,marketing,2025-02-19T10:11:11,benign
log_124,doc_31,read_phi,phi_rec_1461,0,0,0,billing,2025-07-21T13:15:29,benign
log_125,doc_25,read_phi,phi_rec_1201,1,1,0,diagnosis,2025-06-08T16:54:15,benign
log_126,doc_25,read_phi,phi_rec_867,0,0,0,billing,2025-04-19T09:20:39,benign
log_127,bclerk_14,read_phi,phi_rec_798,0,0,1,billing,2025-03-15T16:14:02,benign
log_128,doc_13,read_phi,phi_rec_1347,1,1,0,diagnosis,2025-03-13T13:04:37,benign
log_129,doc_44,read_phi,phi_rec_1748,0,0,0,billing,2025-01-15T13:02:59,benign
log_130,doc_7,read_phi,phi_rec_668,1,1,0,research,2025-03-18T19:03:29,benign
log_131,doc_10,read_phi,phi_rec_283,0,1,0,diagnosis,2025-06-21T23:29:12,benign
log_132,doc_1,read_phi,phi_rec_144,1,1,0,research,2025-03-04T01:42:52,benign
log_133,doc_20,read_phi,phi_rec_1056,0,0,0,billing,2025-02-28T16:32:01,benign
log_134,doc_49,read_phi,phi_rec_1798,1,1,0,diagnosis,2025-08-19T01:50:24,benign
log_135,bclerk_13,read_phi,phi_rec_1036,0,0,1,billing,2025-02-13T11:22:48,benign
log_136,doc_34,read_phi,phi_rec_68,0,0,0,billing,2025-05-03T16:29:58,benign
log_137,doc_4,read_phi,phi_rec_1293,0,1,0,diagnosis,2025-06-17T17:10:14,benign
log_138,doc_8,read_phi,phi_rec_1735,1,1,0,research,2025-06-05T16:50:09,benign
log_139,bclerk_2,read_phi,phi_rec_518,0,0,1,billing,2025-02-18T14:38:03,benign
log_140,doc_23,read_phi,phi_rec_1707,0,0,0,marketing,2025-01-08T01:26:38,benign
log_141,bclerk_0,read_phi,phi_rec_1096,0,0,1,billing,2025-05-17T19:13:15,benign
log_142,doc_45,read_phi,phi_rec_1440,0,0,0,marketing,2025-05-18T22:00:37,benign
log_143,doc_46,read_phi,phi_rec_1304,1,1,0,research,2025-06-09T07:28:21,benign
log_144,doc_46,read_phi,phi_rec_734,0,0,0,billing,2025-01-04T02:59:42,benign
log_145,bclerk_12,read_phi,phi_rec_1440,0,0,1,billing,2025-01-07T07:03:49,benign
log_146,doc_10,read_phi,phi_rec_217,1,1,0,research,2025-05-19T13:17:36,benign
log_147,doc_38,read_phi,phi_rec_1848,0,0,0,billing,2025-03-21T01:46:32,benign
log_148,doc_44,read_phi,phi_rec_132,0,0,0,marketing,2025-03-04T10:27:19,benign
log_149,bclerk_14,read_phi,phi_rec_698,0,0,1,billing,2025-04-04T23:55:52,benign
log_150,bclerk_1,read_phi,phi_rec_1687,0,0,1,billing,2025-02-27T04:28:45,benign
log_151,doc_5,read_phi,phi_rec_407,1,1,0,diagnosis,2025-08-26T04:47:10,benign
log_152,doc_21,read_phi,phi_rec_1534,1,1,0,diagnosis,2025-06-07T04:47:48,benign
log_153,doc_22,read_phi,phi_rec_367,0,0,0,marketing,2025-07-10T21:31:08,benign
log_154,doc_40,read_phi,phi_rec_842,0,0,0,billing,2025-07-27T22:56:55,benign
log_155,doc_47,read_phi,phi_rec_274,0,0,0,billing,2025-02-14T09:26:24,benign
log_156,bclerk_7,read_phi,phi_rec_404,0,0,1,billing,2025-06-12T22:09:32,benign
log_157,doc_43,read_phi,phi_rec_1016,0,0,0,billing,2025-05-12T16:59:49,benign
log_158,doc_4,read_phi,phi_rec_1709,0,0,0,marketing,2025-08-12T22:10:50,benign
log_159,doc_0,read_phi,phi_rec_54,0,0,0,billing,2025-01-25T20:08:34,benign
log_160,doc_25,read_phi,phi_rec_1340,1,1,0,diagnosis,2025-07-13T23:50:36,benign
log_161,doc_39,read_phi,phi_rec_101,0,0,0,diagnosis,2025-07-06T15:32:24,benign
log_162,doc_28,read_phi,phi_rec_303,0,0,0,marketing,2025-02-07T05:18:04,benign
log_163,doc_10,read_phi,phi_rec_1419,0,0,0,billing,2025-06-03T12:23:23,benign
log_164,doc_48,read_phi,phi_rec_909,1,0,0,research,2025-06-14T03:21:22,benign
log_165,doc_13,read_phi,phi_rec_185,1,0,0,diagnosis,2025-01-29T06:35:32,benign
log_166,doc_5,read_phi,phi_rec_1441,1,1,0,research,2025-02-09T04:10:27,benign
log_167,doc_35,read_phi,phi_rec_1489,0,0,0,billing,2025-03-18T12:52:54,benign
log_168,doc_2,read_phi,phi_rec_690,0,1,0,research,2025-01-18T09:41:45,violation_gdpr_art18
log_169,bclerk_0,read_phi,phi_rec_640,0,0,1,billing,2025-06-20T00:49:25,benign
log_170,doc_19,read_phi,phi_rec_1164,1,1,0,diagnosis,2025-04-21T18:28:35,benign
log_171,doc_16,read_phi,phi_rec_194,1,1,0,diagnosis,2025-07-09T13:21:49,benign
log_172,bclerk_9,read_phi,phi_rec_498,0,0,1,billing,2025-03-25T12:07:01,benign
log_173,doc_47,read_phi,phi_rec_830,0,0,0,billing,2025-05-22T03:14:55,benign
log_174,doc_19,read_phi,phi_rec_428,0,0,0,billing,2025-03-27T10:48:52,benign
log_175,doc_44,read_phi,phi_rec_1427,0,0,0,billing,2025-06-06T14:21:57,benign
log_176,doc_48,read_phi,phi_rec_590,0,0,0,marketing,2025-05-06T22:36:15,benign
log_177,doc_29,read_phi,phi_rec_643,1,1,0,research,2025-06-19T08:31:37,benign
log_178,doc_36,read_phi,phi_rec_291,0,0,0,billing,2025-07-16T09:45:13,benign
log_179,doc_29,read_phi,phi_rec_696,0,0,0,billing,2025-03-05T13:01:01,benign
log_180,bclerk_11,read_phi,phi_rec_104,0,0,1,billing,2025-07-19T15:28:53,benign
log_181,doc_21,read_phi,phi_rec_570,0,0,0,marketing,2025-07-28T04:38:48,benign
log_182,doc_33,read_phi,phi_rec_547,0,0,0,marketing,2025-06-11T19:14:41,benign
log_183,bclerk_0,read_phi,phi_rec_1393,0,0,1,marketing,2025-01-01T05:22:56,violation_gdpr_art18
log_184,bclerk_5,read_phi,phi_rec_392,0,0,1,billing,2025-07-23T18:27:25,benign
log_185,doc_25,read_phi,phi_rec_1730,0,0,0,billing,2025-07-12T01:09:41,benign
log_186,doc_22,read_phi,phi_rec_1667,0,1,0,diagnosis,2025-03-02T03:40:02,benign
log_187,doc_20,read_phi,phi_rec_997,0,0,0,billing,2025-02-20T11:42:21,benign
log_188,doc_32,read_phi,phi_rec_13,0,0,0,marketing,2025-07-15T04:12:07,benign
log_189,doc_44,read_phi,phi_rec_113,1,1,0,diagnosis,2025-08-23T04:29:50,benign
log_190,doc_1,read_phi,phi_rec_1458,1,1,0,diagnosis,2025-05-15T08:39:47,benign
log_191,doc_32,read_phi,phi_rec_1609,0,0,0,billing,2025-07-22T16:21:11,benign
log_192,bclerk_2,read_phi,phi_rec_1259,0,1,0,billing,2025-06-11T12:43:19,violation_hipaa_min_necessary
log_193,doc_2,read_phi,phi_rec_1492,0,0,0,billing,2025-06-19T18:29:58,benign
log_194,doc_46,read_phi,phi_rec_1350,1,1,0,diagnosis,2025-06-02T23:39:55,benign
log_195,doc_21,read_phi,phi_rec_1804,0,0,0,billing,2025-04-09T11:13:16,benign
log_196,doc_25,read_phi,phi_rec_965,0,0,0,marketing,2025-08-12T12:15:59,benign
log_197,doc_9,read_phi,phi_rec_1540,0,0,0,marketing,2025-03-22T08:15:04,benign
log_198,doc_44,read_phi,phi_rec_306,0,1,0,research,2025-05-08T23:27:01,violation_gdpr_art18
log_199,doc_28,read_phi,phi_rec_1354,0,0,0,diagnosis,2025-05-11T06:27:36,benign
log_200,doc_21,read_phi,phi_rec_1399,0,0,0,billing,2025-04-08T19:45:12,benign
log_201,doc_9,read_phi,phi_rec_1533,0,0,0,billing,2025-05-26T07:00:03,benign
log_202,bclerk_9,read_phi,phi_rec_768,0,0,1,billing,2025-06-09T01:15:11,benign
log_203,doc_9,read_phi,phi_rec_24,0,0,0,marketing,2025-06-17T23:12:36,benign
log_204,doc_10,read_phi,phi_rec_302,0,0,0,marketing,2025-03-06T19:44:43,benign
log_205,doc_15,read_phi,phi_rec_838,1,1,0,diagnosis,2025-03-07T05:42:36,benign
log_206,bclerk_2,read_phi,phi_rec_462,0,0,1,billing,2025-03-10T01:25:43,benign
log_207,doc_26,read_phi,phi_rec_630,1,1,0,diagnosis,2025-03-10T03:40:10,benign
log_208,doc_23,read_phi,phi_rec_516,1,1,0,diagnosis,2025-06-12T14:00:45,benign
log_209,doc_29,read_phi,phi_rec_1690,1,1,0,diagnosis,2025-05-17T21:41:21,benign
log_210,doc_14,read_phi,phi_rec_1229,1,0,0,diagnosis,2025-07-25T22:07:54,benign
log_211,doc_45,read_phi,phi_rec_51,0,0,0,research,2025-06-20T17:24:42,benign
log_212,bclerk_9,read_phi,phi_rec_630,0,0,1,billing,2025-02-02T15:17:17,benign
log_213,doc_16,read_phi,phi_rec_549,1,0,0,research,2025-08-13T21:47:37,benign
log_214,doc_41,read_phi,phi_rec_573,1,1,0,research,2025-04-08T10:41:24,benign
log_215,doc_46,read_phi,phi_rec_1528,0,0,0,billing,2025-02-17T10:39:37,benign
log_216,doc_21,read_phi,phi_rec_1399,1,1,0,diagnosis,2025-01-10T19:16:05,benign
log_217,doc_22,read_phi,phi_rec_1706,0,1,0,diagnosis,2025-05-08T14:36:15,benign
log_218,doc_49,read_phi,phi_rec_1220,1,1,0,diagnosis,2025-05-13T11:03:09,benign
log_219,bclerk_11,read_phi,phi_rec_208,0,0,1,billing,2025-02-15T13:11:18,benign
log_220,doc_24,read_phi,phi_rec_92,1,1,0,diagnosis,2025-06-07T12:58:21,benign
log_221,doc_30,read_phi,phi_rec_993,1,1,0,research,2025-06-01T06:18:03,benign
log_222,doc_1,read_phi,phi_rec_1434,0,0,0,billing,2025-05-16T18:48:49,benign
log_223,doc_24,read_phi,phi_rec_1250,0,0,0,billing,2025-01-25T10:08:46,benign
log_224,doc_7,read_phi,phi_rec_917,1,0,0,diagnosis,2025-08-11T08:14:10,benign
log_225,doc_48,read_phi,phi_rec_1307,0,1,0,research,2025-07-08T09:45:39,benign
log_226,bclerk_8,read_phi,phi_rec_172,0,0,1,billing,2025-06-18T05:54:11,benign
log_227,doc_30,read_phi,phi_rec_1797,0,0,0,billing,2025-03-07T16:50:58,benign
log_228,bclerk_9,read_phi,phi_rec_1550,0,0,1,billing,2025-01-15T18:29:37,benign
log_229,doc_0,read_phi,phi_rec_1559,0,0,0,marketing,2025-01-11T04:17:03,benign
log_230,doc_45,read_phi,phi_rec_1170,0,0,0,marketing,2025-05-14T20:45:40,benign
log_231,bclerk_1,read_phi,phi_rec_1746,0,0,1,billing,2025-03-03T13:56:53,benign
log_232,doc_45,read_phi,phi_rec_1604,1,1,0,diagnosis,2025-05-02T02:41:44,benign
log_233,bclerk_14,read_phi,phi_rec_112,0,0,1,billing,2025-05-02T01:46:22,benign
log_234,doc_41,read_phi,phi_rec_1786,0,0,0,marketing,2025-04-03T23:41:44,benign
log_235,doc_41,read_phi,phi_rec_1048,1,0,0,research,2025-08-09T22:30:43,violation_gdpr_art18
log_236,bclerk_12,read_phi,phi_rec_1280,0,0,1,billing,2025-05-21T23:24:01,benign
log_237,doc_8,read_phi,phi_rec_1312,0,0,0,billing,2025-05-06T18:36:52,benign
log_238,bclerk_13,read_phi,phi_rec_660,0,0,1,billing,2025-05-02T03:25:25,benign
log_239,doc_26,read_phi,phi_rec_951,0,0,0,marketing,2025-03-11T12:21:28,benign
log_240,doc_19,read_phi,phi_rec_433,0,0,0,diagnosis,2025-04-29T03:44:00,benign
log_241,bclerk_10,read_phi,phi_rec_1013,0,0,1,billing,2025-01-13T06:08:20,benign
log_242,bclerk_14,read_phi,phi_rec_933,0,0,1,billing,2025-05-11T20:12:41,benign
log_243,bclerk_9,read_phi,phi_rec_1618,0,0,1,billing,2025-05-25T05:56:08,benign
log_244,doc_27,read_phi,phi_rec_1588,0,0,0,marketing,2025-04-14T12:44:10,benign
log_245,doc_24,read_phi,phi_rec_273,0,1,0,research,2025-02-20T16:07:01,benign
log_246,doc_21,read_phi,phi_rec_1827,1,1,0,diagnosis,2025-06-29T11:31:32,benign
log_247,bclerk_13,read_phi,phi_rec_1718,0,0,1,billing,2025-07-31T00:10:55,benign
log_248,bclerk_11,read_phi,phi_rec_1292,0,0,1,billing,2025-01-12T17:34:10,benign
log_249,doc_29,read_phi,phi_rec_1177,0,0,0,billing,2025-05-18T13:32:26,benign
log_250,bclerk_11,read_phi,phi_rec_915,0,0,1,billing,2025-07-26T18:20:57,benign
log_251,bclerk_4,read_phi,phi_rec_777,0,0,1,billing,2025-02-18T12:35:02,benign
log_252,doc_8,read_phi,phi_rec_1693,0,0,0,marketing,2025-03-25T07:58:51,benign
log_253,doc_25,read_phi,phi_rec_815,0,1,0,diagnosis,2025-04-23T01:55:16,violation_hipaa_auth
log_254,doc_9,read_phi,phi_rec_1610,0,0,0,diagnosis,2025-08-25T04:36:10,benign
log_255,bclerk_13,read_phi,phi_rec_1630,0,0,1,billing,2025-08-11T23:56:04,benign
log_256,doc_26,read_phi,phi_rec_321,0,0,0,billing,2025-05-08T05:25:10,benign
log_257,doc_0,read_phi,phi_rec_1280,1,1,0,research,2025-04-25T17:59:27,benign
log_258,bclerk_9,read_phi,phi_rec_1700,0,0,1,billing,2025-07-31T21:32:14,benign
log_259,doc_35,read_phi,phi_rec_77,1,1,0,diagnosis,2025-02-10T17:48:19,benign
log_260,doc_26,read_phi,phi_rec_991,0,0,0,billing,2025-07-14T00:29:01,benign
log_261,doc_6,read_phi,phi_rec_342,0,1,0,diagnosis,2025-01-30T10:24:20,benign
log_262,doc_19,read_phi,phi_rec_199,0,0,0,marketing,2025-07-05T09:51:12,benign
log_263,doc_10,read_phi,phi_rec_1910,0,0,0,billing,2025-04-05T08:41:42,benign
log_264,doc_30,read_phi,phi_rec_648,0,0,0,marketing,2025-03-16T01:18:56,benign
log_265,doc_5,read_phi,phi_rec_252,0,0,0,billing,2025-08-09T19:44:53,benign
log_266,bclerk_4,read_phi,phi_rec_952,0,0,1,billing,2025-02-01T13:30:22,benign
log_267,doc_29,read_phi,phi_rec_1877,0,0,0,billing,2025-02-17T03:18:38,benign
log_268,doc_26,read_phi,phi_rec_2,1,1,0,research,2025-03-22T03:14:55,benign
log_269,bclerk_4,read_phi,phi_rec_1495,0,0,1,billing,2025-06-05T03:13:54,benign
log_270,doc_12,read_phi,phi_rec_1038,1,1,0,research,2025-08-05T16:06:55,benign
log_271,doc_4,read_phi,phi_rec_1576,0,1,0,diagnosis,2025-06-25T11:12:04,benign
log_272,doc_13,read_phi,phi_rec_1302,0,0,0,billing,2025-02-01T18:39:54,benign
log_273,doc_16,read_phi,phi_rec_1597,0,0,0,billing,2025-07-27T14:00:29,benign
log_274,bclerk_13,read_phi,phi_rec_1252,0,0,1,billing,2025-05-01T13:53:12,benign
log_275,doc_18,read_phi,phi_rec_1031,0,0,0,billing,2025-06-10T06:17:58,benign
log_276,doc_47,read_phi,phi_rec_1331,0,1,0,diagnosis,2025-08-14T09:35:12,benign
log_277,doc_2,read_phi,phi_rec_1746,0,0,0,research,2025-02-08T04:23:31,benign
log_278,bclerk_10,read_phi,phi_rec_1613,0,0,1,billing,2025-08-18T17:21:40,benign
log_279,doc_1,read_phi,phi_rec_1867,0,0,0,billing,2025-03-14T10:36:42,benign
log_280,bclerk_3,read_phi,phi_rec_285,0,0,1,billing,2025-06-15T11:40:01,benign
log_281,bclerk_9,read_phi,phi_rec_888,0,0,1,billing,2025-03-09T01:48:53,benign
log_282,doc_45,read_phi,phi_rec_1053,0,0,0,billing,2025-08-10T11:53:52,benign
