log_id,principal,action,resource,lab_result,clinical_note,billing_info,request_timestamp,process_timestamp,label
req_ben_4239,pat_1551,request_access,phi_rec_1551,1,1,1,2025-08-04T00:00:00,2025-08-14T00:00:00,benign
req_ben_310,pat_118,request_deactivation,phi_rec_118,0,0,0,2025-08-13T00:00:00,2025-08-24T00:00:00,benign
req_ben_2013,pat_43,request_access,phi_rec_43,1,0,0,2025-08-15T00:00:00,2025-08-22T00:00:00,benign
req_ben_9102,pat_1005,request_access,phi_rec_1005,1,1,1,2025-08-17T00:00:00,2025-09-01T00:00:00,benign
req_ben_5786,pat_1914,request_deactivation,phi_rec_1914,0,0,0,2025-08-25T00:00:00,2025-09-07T00:00:00,benign
req_ben_4617,pat_1721,request_access,phi_rec_1721,1,0,0,2025-08-07T00:00:00,2025-08-31T00:00:00,benign
req_ben_4562,pat_965,request_access,phi_rec_965,1,1,1,2025-08-28T00:00:00,2025-09-03T00:00:00,benign
req_ben_5481,pat_537,request_access,phi_rec_537,1,1,1,2025-08-15T00:00:00,2025-08-28T00:00:00,benign
req_ben_4970,pat_997,request_access,phi_rec_997,1,1,1,2025-08-12T00:00:00,2025-08-31T00:00:00,benign
req_ben_4569,pat_241,request_access,phi_rec_241,0,1,0,2025-08-18T00:00:00,2025-08-24T00:00:00,benign
req_ben_8150,pat_1502,request_access,phi_rec_1502,1,1,0,2025-08-12T00:00:00,2025-08-31T00:00:00,benign
req_ben_3484,pat_362,request_access,phi_rec_362,1,0,0,2025-08-13T00:00:00,2025-08-17T00:00:00,benign
req_ben_4438,pat_323,request_access,phi_rec_323,1,0,0,2025-08-28T00:00:00,2025-09-19T00:00:00,benign
req_ben_8004,pat_746,request_deactivation,phi_rec_746,0,0,0,2025-08-24T00:00:00,2025-09-17T00:00:00,benign
req_ben_6824,pat_1269,request_deactivation,phi_rec_1269,0,0,0,2025-08-04T00:00:00,2025-08-19T00:00:00,benign
req_ben_3685,pat_147,request_access,phi_rec_147,1,0,0,2025-08-22T00:00:00,2025-08-27T00:00:00,benign
req_ben_856,pat_211,request_access,phi_rec_211,1,1,1,2025-08-06T00:00:00,2025-08-13T00:00:00,benign
req_ben_6248,pat_599,request_access,phi_rec_599,1,0,0,2025-08-29T00:00:00,2025-09-19T00:00:00,benign
req_ben_5200,pat_166,request_access,phi_rec_166,1,1,1,2025-08-05T00:00:00,2025-08-14T00:00:00,benign
req_vio_274,pat_888,request_access,phi_rec_888,1,1,1,2025-04-24T00:00:00,,violation_gdpr_art15
req_ben_4186,pat_1872,request_deactivation,phi_rec_1872,0,0,0,2025-08-19T00:00:00,2025-08-21T00:00:00,benign
req_ben_7252,pat_1550,request_access,phi_rec_1550,1,0,0,2025-08-08T00:00:00,2025-08-13T00:00:00,benign
req_ben_9013,pat_288,request_deactivation,phi_rec_288,0,0,0,2025-08-28T00:00:00,2025-09-15T00:00:00,benign
req_ben_8468,pat_796,request_access,phi_rec_796,1,1,1,2025-08-14T00:00:00,2025-08-29T00:00:00,benign
req_ben_3770,pat_691,request_access,phi_rec_691,1,1,1,2025-08-03T00:00:00,2025-08-08T00:00:00,benign
req_ben_1743,pat_1648,request_access,phi_rec_1648,1,1,0,2025-08-12T00:00:00,2025-08-13T00:00:00,benign
req_ben_3892,pat_850,request_deactivation,phi_rec_850,0,0,0,2025-08-05T00:00:00,2025-08-30T00:00:00,benign
req_ben_47,pat_1886,request_access,phi_rec_1886,0,0,1,2025-08-07T00:00:00,2025-08-28T00:00:00,benign
req_ben_4359,pat_1917,request_access,phi_rec_1917,1,1,1,2025-08-26T00:00:00,2025-09-14T00:00:00,benign
req_ben_6414,pat_18,request_deactivation,phi_rec_18,0,0,0,2025-08-07T00:00:00,2025-08-30T00:00:00,benign
req_ben_5816,pat_1094,request_access,phi_rec_1094,0,1,0,2025-08-22T00:00:00,2025-09-07T00:00:00,benign
req_ben_6745,pat_994,request_access,phi_rec_994,1,0,0,2025-08-03T00:00:00,2025-08-19T00:00:00,benign
req_ben_7597,pat_1211,request_access,phi_rec_1211,0,1,1,2025-08-04T00:00:00,2025-08-21T00:00:00,benign
req_ben_2915,pat_1910,request_access,phi_rec_1910,0,1,1,2025-08-22T00:00:00,2025-09-08T00:00:00,benign
req_ben_3348,pat_599,request_access,phi_rec_599,1,1,1,2025-08-09T00:00:00,2025-08-29T00:00:00,benign
req_ben_3281,pat_1047,request_deactivation,phi_rec_1047,0,0,0,2025-08-03T00:00:00,2025-08-12T00:00:00,benign
req_ben_7311,pat_937,request_access,phi_rec_937,1,1,0,2025-08-18T00:00:00,2025-08-25T00:00:00,benign
req_ben_3190,pat_120,request_access,phi_rec_120,0,1,1,2025-08-24T00:00:00,2025-09-06T00:00:00,benign
req_ben_4554,pat_616,request_access,phi_rec_616,1,0,1,2025-08-26T00:00:00,2025-09-09T00:00:00,benign
req_ben_395,pat_1299,request_access,phi_rec_1299,0,1,1,2025-08-24T00:00:00,2025-08-27T00:00:00,benign
req_ben_7383,pat_973,request_access,phi_rec_973,0,1,0,2025-08-18T00:00:00,2025-08-30T00:00:00,benign
req_vio_155,pat_1486,request_deactivation,phi_rec_1486,0,0,0,2025-05-13T00:00:00,,violation_gdpr_art17
req_ben_6940,pat_1326,request_access,phi_rec_1326,0,0,1,2025-08-21T00:00:00,2025-08-31T00:00:00,benign
req_ben_915,pat_1664,request_access,phi_rec_1664,1,0,0,2025-08-13T00:00:00,2025-09-04T00:00:00,benign
req_ben_3052,pat_894,request_access,phi_rec_894,0,1,1,2025-08-25T00:00:00,2025-09-02T00:00:00,benign
req_ben_1904,pat_940,request_access,phi_rec_940,1,0,1,2025-08-20T00:00:00,2025-08-29T00:00:00,benign
req_ben_6237,pat_1346,request_access,phi_rec_1346,1,1,1,2025-08-02T00:00:00,2025-08-16T00:00:00,benign
req_ben_3059,pat_23,request_access,phi_rec_23,0,0,1,2025-08-21T00:00:00,2025-09-14T00:00:00,benign
req_ben_8957,pat_1117,request_deactivation,phi_rec_1117,0,0,0,2025-08-07T00:00:00,2025-08-12T00:00:00,benign
req_ben_7927,pat_1378,request_access,phi_rec_1378,1,0,0,2025-08-04T00:00:00,2025-08-21T00:00:00,benign
req_ben_9468,pat_1559,request_access,phi_rec_1559,1,1,1,2025-08-09T00:00:00,2025-08-17T00:00:00,benign
req_ben_2138,pat_265,request_access,phi_rec_265,1,1,1,2025-08-18T00:00:00,2025-09-07T00:00:00,benign
req_ben_4572,pat_192,request_access,phi_rec_192,0,1,1,2025-08-21T00:00:00,2025-09-12T00:00:00,benign
req_ben_2503,pat_1357,request_deactivation,phi_rec_1357,0,0,0,2025-08-12T00:00:00,2025-08-14T00:00:00,benign
req_ben_5237,pat_207,request_access,phi_rec_207,0,1,1,2025-08-16T00:00:00,2025-08-20T00:00:00,benign
req_vio_50,pat_874,request_access,phi_rec_874,0,0,1,2025-05-24T00:00:00,,violation_gdpr_art15
req_ben_3485,pat_77,request_access,phi_rec_77,0,1,0,2025-08-09T00:00:00,2025-09-03T00:00:00,benign
req_ben_6333,pat_177,request_access,phi_rec_177,0,0,1,2025-08-22T00:00:00,2025-08-23T00:00:00,benign
req_ben_4661,pat_1831,request_access,phi_rec_1831,0,1,1,2025-08-22T00:00:00,2025-08-23T00:00:00,benign
req_ben_4687,pat_300,request_access,phi_rec_300,1,0,0,2025-08-12T00:00:00,2025-09-03T00:00:00,benign
req_vio_413,pat_337,request_deactivation,phi_rec_337,0,0,0,2025-07-22T00:00:00,,violation_gdpr_art17
req_ben_9127,pat_742,request_access,phi_rec_742,1,1,1,2025-08-14T00:00:00,2025-08-29T00:00:00,benign
req_ben_5111,pat_463,request_access,phi_rec_463,1,1,1,2025-08-28T00:00:00,2025-09-14T00:00:00,benign
req_ben_6743,pat_1133,request_access,phi_rec_1133,1,0,1,2025-08-16T00:00:00,2025-08-27T00:00:00,benign
req_ben_3131,pat_382,request_deactivation,phi_rec_382,0,0,0,2025-08-29T00:00:00,2025-09-13T00:00:00,benign
req_ben_6467,pat_999,request_access,phi_rec_999,1,1,0,2025-08-18T00:00:00,2025-08-25T00:00:00,benign
req_ben_1537,pat_1417,request_deactivation,phi_rec_1417,0,0,0,2025-08-23T00:00:00,2025-08-25T00:00:00,benign
req_ben_4628,pat_918,request_access,phi_rec_918,1,1,1,2025-08-12T00:00:00,2025-09-05T00:00:00,benign
req_vio_393,pat_17,request_deactivation,phi_rec_17,0,0,0,2025-04-11T00:00:00,,violation_gdpr_art17
req_ben_1345,pat_354,request_access,phi_rec_354,1,0,1,2025-08-17T00:00:00,2025-08-20T00:00:00,benign
req_ben_3545,pat_965,request_deactivation,phi_rec_965,0,0,0,2025-08-05T00:00:00,2025-08-06T00:00:00,benign
req_ben_8349,pat_955,request_access,phi_rec_955,1,0,1,2025-08-13T00:00:00,2025-08-15T00:00:00,benign
req_ben_3410,pat_1119,request_access,phi_rec_1119,1,1,1,2025-08-25T00:00:00,2025-08-30T00:00:00,benign
req_ben_7562,pat_104,request_access,phi_rec_104,1,1,1,2025-08-04T00:00:00,2025-08-07T00:00:00,benign
req_ben_6304,pat_1801,request_access,phi_rec_1801,0,0,1,2025-08-12T00:00:00,2025-08-26T00:00:00,benign
req_ben_1078,pat_594,request_access,phi_rec_594,1,1,1,2025-08-02T00:00:00,2025-08-05T00:00:00,benign
req_ben_6056,pat_835,request_access,phi_rec_835,1,0,0,2025-08-14T00:00:00,2025-08-28T00:00:00,benign
req_ben_4931,pat_1722,request_access,phi_rec_1722,1,0,0,2025-08-28T00:00:00,2025-08-31T00:00:00,benign
req_ben_5249,pat_559,request_deactivation,phi_rec_559,0,0,0,2025-08-07T00:00:00,2025-08-09T00:00:00,benign
req_ben_3201,pat_917,request_access,phi_rec_917,1,0,1,2025-08-17T00:00:00,2025-08-29T00:00:00,benign
req_ben_8714,pat_552,request_access,phi_rec_552,1,0,0,2025-08-05T00:00:00,2025-08-14T00:00:00,benign
req_ben_7588,pat_694,request_access,phi_rec_694,1,1,1,2025-08-13T00:00:00,2025-08-31T00:00:00,benign
req_ben_6298,pat_1921,request_deactivation,phi_rec_1921,0,0,0,2025-08-11T00:00:00,2025-08-14T00:00:00,benign
req_ben_8677,pat_1975,request_access,phi_rec_1975,1,1,1,2025-08-21T00:00:00,2025-08-26T00:00:00,benign
req_ben_8210,pat_1461,request_access,phi_rec_1461,0,1,0,2025-08-19T00:00:00,2025-08-24T00:00:00,benign
req_ben_1282,pat_721,request_access,phi_rec_721,1,1,1,2025-08-18T00:00:00,2025-08-30T00:00:00,benign
req_ben_5235,pat_789,request_access,phi_rec_789,0,1,1,2025-08-19T00:00:00,2025-09-04T00:00:00,benign
req_ben_4838,pat_1144,request_deactivation,phi_rec_1144,0,0,0,2025-08-14T00:00:00,2025-08-20T00:00:00,benign
req_ben_3130,pat_507,request_access,phi_rec_507,1,1,1,2025-08-14T00:00:00,2025-08-20T00:00:00,benign
req_ben_6949,pat_1006,request_access,phi_rec_1006,0,1,0,2025-08-06T00:00:00,2025-08-17T00:00:00,benign
req_ben_7598,pat_1764,request_access,phi_rec_1764,1,1,1,2025-08-09T00:00:00,2025-08-15T00:00:00,benign
req_ben_8120,pat_1765,request_deactivation,phi_rec_1765,0,0,0,2025-08-22T00:00:00,2025-09-14T00:00:00,benign
req_ben_802,pat_221,request_access,phi_rec_221,1,1,1,2025-08-02T00:00:00,2025-08-09T00:00:00,benign
req_ben_9374,pat_1456,request_deactivation,phi_rec_1456,0,0,0,2025-08-20T00:00:00,2025-08-22T00:00:00,benign
req_ben_3370,pat_1369,request_access,phi_rec_1369,1,1,0,2025-08-18T00:00:00,2025-09-08T00:00:00,benign
req_ben_10,pat_1381,request_deactivation,phi_rec_1381,0,0,0,2025-08-15T00:00:00,2025-08-27T00:00:00,benign
req_ben_8878,pat_943,request_deactivation,phi_rec_943,0,0,0,2025-08-27T00:00:00,2025-09-13T00:00:00,benign
req_ben_762,pat_1342,request_access,phi_rec_1342,1,1,1,2025-08-03T00:00:00,2025-08-28T00:00:00,benign
req_ben_9332,pat_91,request_access,phi_rec_91,1,1,1,2025-08-16T00:00:00,2025-09-02T00:00:00,benign
req_ben_5428,pat_404,request_access,phi_rec_404,1,1,0,2025-08-07T00:00:00,2025-08-27T00:00:00,benign
req_ben_5094,pat_1715,request_access,phi_rec_1715,1,1,1,2025-08-07T00:00:00,2025-08-20T00:00:00,benign
req_ben_1121,pat_1299,request_access,phi_rec_1299,1,1,1,2025-08-20T00:00:00,2025-09-05T00:00:00,benign
req_ben_3765,pat_279,request_access,phi_rec_279,1,0,1,2025-08-13T00:00:00,2025-09-01T00:00:00,benign
req_ben_5347,pat_219,request_access,phi_rec_219,1,0,0,2025-08-08T00:00:00,2025-08-11T00:00:00,benign
req_ben_5494,pat_1903,request_access,phi_rec_1903,1,1,1,2025-08-15T00:00:00,2025-08-16T00:00:00,benign
req_ben_786,pat_472,request_access,phi_rec_472,0,0,1,2025-08-14T00:00:00,2025-08-18T00:00:00,benign
req_ben_9491,pat_1076,request_access,phi_rec_1076,0,1,1,2025-08-05T00:00:00,2025-08-12T00:00:00,benign
req_ben_7825,pat_1026,request_deactivation,phi_rec_1026,0,0,0,2025-08-26T00:00:00,2025-09-17T00:00:00,benign
req_ben_1694,pat_1465,request_access,phi_rec_1465,1,0,0,2025-08-06T00:00:00,2025-08-08T00:00:00,benign
req_ben_7955,pat_463,request_deactivation,phi_rec_463,0,0,0,2025-08-25T00:00:00,2025-09-15T00:00:00,benign
req_vio_455,pat_1869,request_deactivation,phi_rec_1869,0,0,0,2025-05-01T00:00:00,,violation_gdpr_art17
req_ben_2645,pat_1903,request_deactivation,phi_rec_1903,0,0,0,2025-08-09T00:00:00,2025-08-24T00:00:00,benign
req_ben_4550,pat_1663,request_deactivation,phi_rec_1663,0,0,0,2025-08-04T00:00:00,2025-08-24T00:00:00,benign
req_ben_9397,pat_1247,request_access,phi_rec_1247,1,0,0,2025-08-21T00:00:00,2025-09-03T00:00:00,benign
req_ben_8605,pat_1740,request_access,phi_rec_1740,0,1,0,2025-08-18T00:00:00,2025-08-21T00:00:00,benign
req_ben_2083,pat_961,request_deactivation,phi_rec_961,0,0,0,2025-08-11T00:00:00,2025-08-16T00:00:00,benign
req_ben_7679,pat_65,request_access,phi_rec_65,0,1,1,2025-08-13T00:00:00,2025-09-01T00:00:00,benign
req_ben_3539,pat_308,request_deactivation,phi_rec_308,0,0,0,2025-08-13T00:00:00,2025-09-01T00:00:00,benign
req_ben_1260,pat_1929,request_deactivation,phi_rec_1929,0,0,0,2025-08-11T00:00:00,2025-08-28T00:00:00,benign
req_ben_2444,pat_1424,request_deactivation,phi_rec_1424,0,0,0,2025-08-09T00:00:00,2025-08-28T00:00:00,benign
req_ben_7468,pat_1394,request_access,phi_rec_1394,1,1,0,2025-08-05T00:00:00,2025-08-29T00:00:00,benign
req_ben_7625,pat_696,request_access,phi_rec_696,1,1,1,2025-08-02T00:00:00,2025-08-21T00:00:00,benign
req_ben_3498,pat_817,request_deactivation,phi_rec_817,0,0,0,2025-08-28T00:00:00,2025-09-15T00:00:00,benign
req_ben_1932,pat_112,request_deactivation,phi_rec_112,0,0,0,2025-08-13T00:00:00,2025-08-19T00:00:00,benign
req_ben_6507,pat_547,request_deactivation,phi_rec_547,0,0,0,2025-08-03T00:00:00,2025-08-19T00:00:00,benign
req_ben_6384,pat_940,request_access,phi_rec_940,1,0,1,2025-08-09T00:00:00,2025-08-14T00:00:00,benign
req_ben_450,pat_544,request_access,phi_rec_544,0,1,1,2025-08-21T00:00:00,2025-09-13T00:00:00,benign
req_ben_119,pat_1605,request_access,phi_rec_1605,1,1,1,2025-08-02T00:00:00,2025-08-06T00:00:00,benign
req_ben_5212,pat_509,request_deactivation,phi_rec_509,0,0,0,2025-08-18T00:00:00,2025-08-19T00:00:00,benign
req_ben_9090,pat_1507,request_deactivation,phi_rec_1507,0,0,0,2025-08-29T00:00:00,2025-08-30T00:00:00,benign
req_ben_8430,pat_534,request_access,phi_rec_534,1,1,1,2025-08-15T00:00:00,2025-08-31T00:00:00,benign
req_ben_1881,pat_913,request_deactivation,phi_rec_913,0,0,0,2025-08-22T00:00:00,2025-09-03T00:00:00,benign
req_ben_479,pat_1281,request_access,phi_rec_1281,1,1,1,2025-08-08T00:00:00,2025-08-30T00:00:00,benign
req_ben_7074,pat_1581,request_access,phi_rec_1581,1,1,1,2025-08-09T00:00:00,2025-08-11T00:00:00,benign
req_ben_8275,pat_1155,request_access,phi_rec_1155,1,0,0,2025-08-18T00:00:00,2025-08-25T00:00:00,benign
req_ben_634,pat_472,request_access,phi_rec_472,1,1,0,2025-08-26T00:00:00,2025-09-14T00:00:00,benign
req_ben_6253,pat_112,request_access,phi_rec_112,1,1,1,2025-08-28T00:00:00,2025-09-14T00:00:00,benign
req_ben_1819,pat_1406,request_access,phi_rec_1406,0,0,1,2025-08-09T00:00:00,2025-08-26T00:00:00,benign
req_ben_4591,pat_70,request_access,phi_rec_70,1,0,0,2025-08-06T00:00:00,2025-08-12T00:00:00,benign
req_ben_6409,pat_530,request_deactivation,phi_rec_530,0,0,0,2025-08-25T00:00:00,2025-09-18T00:00:00,benign
req_ben_3763,pat_979,request_access,phi_rec_979,1,1,1,2025-08-13T00:00:00,2025-08-27T00:00:00,benign
req_ben_4382,pat_848,request_deactivation,phi_rec_848,0,0,0,2025-08-29T00:00:00,2025-09-14T00:00:00,benign
req_ben_2891,pat_1877,request_access,phi_rec_1877,1,1,1,2025-08-13T00:00:00,2025-08-31T00:00:00,benign
req_ben_1976,pat_253,request_access,phi_rec_253,1,1,1,2025-08-21T00:00:00,2025-09-14T00:00:00,benign
req_ben_8128,pat_1333,request_access,phi_rec_1333,1,1,1,2025-08-25T00:00:00,2025-09-17T00:00:00,benign
req_ben_4667,pat_893,request_access,phi_rec_893,1,1,1,2025-08-09T00:00:00,2025-08-30T00:00:00,benign
req_ben_3492,pat_275,request_access,phi_rec_275,0,1,1,2025-08-03T00:00:00,2025-08-14T00:00:00,benign
req_ben_6628,pat_910,request_access,phi_rec_910,0,1,1,2025-08-26T00:00:00,2025-09-05T00:00:00,benign
req_ben_7285,pat_1306,request_access,phi_rec_1306,1,1,1,2025-08-10T00:00:00,2025-08-23T00:00:00,benign
req_ben_5037,pat_1616,request_deactivation,phi_rec_1616,0,0,0,2025-08-16T00:00:00,2025-08-23T00:00:00,benign
req_ben_191,pat_1518,request_access,phi_rec_1518,1,0,1,2025-08-10T00:00:00,2025-09-02T00:00:00,benign
req_ben_3419,pat_917,request_access,phi_rec_917,1,1,1,2025-08-22T00:00:00,2025-09-07T00:00:00,benign
req_ben_2559,pat_1147,request_access,phi_rec_1147,1,0,0,2025-08-28T00:00:00,2025-09-19T00:00:00,benign
req_ben_2330,pat_1544,request_access,phi_rec_1544,0,1,1,2025-08-22T00:00:00,2025-08-24T00:00:00,benign
req_ben_4534,pat_48,request_access,phi_rec_48,1,0,1,2025-08-30T00:00:00,2025-09-20T00:00:00,benign
req_ben_8182,pat_439,request_access,phi_rec_439,0,1,0,2025-08-21T00:00:00,2025-08-23T00:00:00,benign
req_ben_8371,pat_1693,request_deactivation,phi_rec_1693,0,0,0,2025-08-25T00:00:00,2025-09-02T00:00:00,benign
req_ben_4046,pat_1418,request_access,phi_rec_1418,1,0,0,2025-08-25T00:00:00,2025-08-27T00:00:00,benign
req_ben_2460,pat_123,request_deactivation,phi_rec_123,0,0,0,2025-08-09T00:00:00,2025-08-26T00:00:00,benign
req_ben_1916,pat_1480,request_access,phi_rec_1480,1,0,1,2025-08-11T00:00:00,2025-08-26T00:00:00,benign
req_ben_4981,pat_1752,request_access,phi_rec_1752,0,1,1,2025-08-02T00:00:00,2025-08-09T00:00:00,benign
req_ben_8770,pat_1016,request_access,phi_rec_1016,1,0,0,2025-08-05T00:00:00,2025-08-10T00:00:00,benign
req_ben_9387,pat_1267,request_access,phi_rec_1267,1,0,0,2025-08-11T00:00:00,2025-08-21T00:00:00,benign
req_ben_5500,pat_1653,request_deactivation,phi_rec_1653,0,0,0,2025-08-25T00:00:00,2025-08-29T00:00:00,benign
