log_id,principal,action,resource,lab_result,clinical_note,billing_info,request_timestamp,process_timestamp,label
req_ben_2935,pat_101,request_access,phi_rec_101,0,1,0,2025-08-13T00:00:00,2025-08-31T00:00:00,benign
req_ben_1913,pat_97,request_access,phi_rec_97,1,1,0,2025-08-03T00:00:00,2025-08-04T00:00:00,benign
req_ben_3454,pat_100,request_access,phi_rec_100,0,1,1,2025-08-02T00:00:00,2025-08-08T00:00:00,benign
req_ben_4396,pat_84,request_access,phi_rec_84,0,1,1,2025-08-21T00:00:00,2025-09-01T00:00:00,benign
req_ben_866,pat_17,request_access,phi_rec_17,1,0,0,2025-08-04T00:00:00,2025-08-15T00:00:00,benign
req_ben_714,pat_41,request_access,phi_rec_41,1,1,1,2025-08-28T00:00:00,2025-08-29T00:00:00,benign
req_ben_472,pat_134,request_access,phi_rec_134,1,0,1,2025-08-10T00:00:00,2025-08-24T00:00:00,benign
req_ben_3320,pat_174,request_access,phi_rec_174,0,1,1,2025-08-25T00:00:00,2025-09-07T00:00:00,benign
req_ben_1918,pat_75,request_deactivation,phi_rec_75,0,0,0,2025-08-23T00:00:00,2025-08-30T00:00:00,benign
req_ben_4634,pat_172,request_access,phi_rec_172,1,1,0,2025-08-04T00:00:00,2025-08-28T00:00:00,benign
req_ben_2380,pat_195,request_access,phi_rec_195,1,1,1,2025-08-05T00:00:00,2025-08-28T00:00:00,benign
req_ben_2861,pat_167,request_deactivation,phi_rec_167,0,0,0,2025-08-26T00:00:00,2025-09-02T00:00:00,benign
req_ben_1343,pat_137,request_access,phi_rec_137,0,0,1,2025-08-10T00:00:00,2025-08-12T00:00:00,benign
req_ben_3779,pat_107,request_access,phi_rec_107,1,0,0,2025-08-25T00:00:00,2025-09-18T00:00:00,benign
req_ben_4161,pat_154,request_access,phi_rec_154,1,0,0,2025-08-18T00:00:00,2025-08-31T00:00:00,benign
req_ben_4285,pat_152,request_access,phi_rec_152,1,0,0,2025-08-27T00:00:00,2025-09-11T00:00:00,benign
req_ben_1177,pat_139,request_access,phi_rec_139,0,1,0,2025-08-22T00:00:00,2025-09-02T00:00:00,benign
req_ben_1071,pat_150,request_access,phi_rec_150,0,0,1,2025-08-10T00:00:00,2025-09-01T00:00:00,benign
req_ben_206,pat_48,request_access,phi_rec_48,0,1,0,2025-08-09T00:00:00,2025-08-10T00:00:00,benign
req_ben_3234,pat_16,request_access,phi_rec_16,1,0,0,2025-08-22T00:00:00,2025-09-05T00:00:00,benign
req_ben_1551,pat_134,request_deactivation,phi_rec_134,0,0,0,2025-08-02T00:00:00,2025-08-04T00:00:00,benign
req_ben_2237,pat_22,request_deactivation,phi_rec_22,0,0,0,2025-08-08T00:00:00,2025-08-16T00:00:00,benign
req_ben_2779,pat_118,request_access,phi_rec_118,1,1,1,2025-08-15T00:00:00,2025-08-26T00:00:00,benign
req_ben_1684,pat_101,request_access,phi_rec_101,1,1,1,2025-08-03T00:00:00,2025-08-06T00:00:00,benign
req_ben_1982,pat_107,request_deactivation,phi_rec_107,0,0,0,2025-08-08T00:00:00,2025-08-26T00:00:00,benign
req_ben_1042,pat_181,request_deactivation,phi_rec_181,0,0,0,2025-08-05T00:00:00,2025-08-09T00:00:00,benign
req_ben_4238,pat_110,request_access,phi_rec_110,1,0,1,2025-08-24T00:00:00,2025-09-18T00:00:00,benign
req_ben_3817,pat_130,request_access,phi_rec_130,1,0,0,2025-08-03T00:00:00,2025-08-09T00:00:00,benign
req_ben_4311,pat_90,request_deactivation,phi_rec_90,0,0,0,2025-08-18T00:00:00,2025-08-28T00:00:00,benign
req_ben_2571,pat_14,request_deactivation,phi_rec_14,0,0,0,2025-08-18T00:00:00,2025-08-19T00:00:00,benign
req_ben_110,pat_196,request_access,phi_rec_196,0,1,1,2025-08-13T00:00:00,2025-08-16T00:00:00,benign
req_ben_4283,pat_110,request_access,phi_rec_110,1,1,0,2025-08-11T00:00:00,2025-08-28T00:00:00,benign
req_ben_3557,pat_198,request_deactivation,phi_rec_198,0,0,0,2025-08-22T00:00:00,2025-09-15T00:00:00,benign
req_ben_1746,pat_146,request_access,phi_rec_146,1,0,0,2025-08-04T00:00:00,2025-08-17T00:00:00,benign
req_ben_1260,pat_61,request_access,phi_rec_61,0,0,1,2025-08-28T00:00:00,2025-09-05T00:00:00,benign
req_ben_3841,pat_26,request_access,phi_rec_26,1,0,0,2025-08-14T00:00:00,2025-08-22T00:00:00,benign
req_ben_257,pat_39,request_access,phi_rec_39,1,1,1,2025-08-30T00:00:00,2025-09-19T00:00:00,benign
req_ben_1130,pat_130,request_access,phi_rec_130,1,1,1,2025-08-02T00:00:00,2025-08-06T00:00:00,benign
req_ben_4171,pat_129,request_access,phi_rec_129,0,0,1,2025-08-25T00:00:00,2025-09-17T00:00:00,benign
req_ben_276,pat_194,request_access,phi_rec_194,0,0,1,2025-08-23T00:00:00,2025-09-17T00:00:00,benign
req_ben_3027,pat_105,request_deactivation,phi_rec_105,0,0,0,2025-08-06T00:00:00,2025-08-15T00:00:00,benign
req_ben_2105,pat_75,request_deactivation,phi_rec_75,0,0,0,2025-08-26T00:00:00,2025-09-08T00:00:00,benign
req_ben_4350,pat_60,request_deactivation,phi_rec_60,0,0,0,2025-08-30T00:00:00,2025-09-12T00:00:00,benign
req_vio_175,pat_55,request_deactivation,phi_rec_55,0,0,0,2025-05-29T00:00:00,,violation_gdpr_art17
req_ben_9,pat_27,request_access,phi_rec_27,0,0,1,2025-08-13T00:00:00,2025-08-24T00:00:00,benign
req_ben_3224,pat_60,request_deactivation,phi_rec_60,0,0,0,2025-08-06T00:00:00,2025-08-29T00:00:00,benign
req_ben_2838,pat_196,request_access,phi_rec_196,1,0,1,2025-08-09T00:00:00,2025-09-02T00:00:00,benign
req_ben_2432,pat_144,request_deactivation,phi_rec_144,0,0,0,2025-08-10T00:00:00,2025-09-01T00:00:00,benign
req_ben_4517,pat_95,request_access,phi_rec_95,0,1,0,2025-08-28T00:00:00,2025-09-08T00:00:00,benign
req_ben_3910,pat_157,request_deactivation,phi_rec_157,0,0,0,2025-08-15T00:00:00,2025-08-23T00:00:00,benign
req_ben_855,pat_119,request_access,phi_rec_119,0,1,0,2025-08-06T00:00:00,2025-08-15T00:00:00,benign
req_ben_3600,pat_10,request_access,phi_rec_10,0,1,0,2025-08-07T00:00:00,2025-08-31T00:00:00,benign
req_ben_1397,pat_109,request_access,phi_rec_109,1,1,0,2025-08-17T00:00:00,2025-08-30T00:00:00,benign
req_ben_1219,pat_93,request_access,phi_rec_93,1,1,1,2025-08-21T00:00:00,2025-09-06T00:00:00,benign
req_ben_1469,pat_149,request_access,phi_rec_149,0,1,0,2025-08-14T00:00:00,2025-08-21T00:00:00,benign
req_ben_485,pat_183,request_access,phi_rec_183,1,0,0,2025-08-19T00:00:00,2025-08-27T00:00:00,benign
req_ben_3891,pat_14,request_access,phi_rec_14,1,1,1,2025-08-18T00:00:00,2025-08-30T00:00:00,benign
req_vio_216,pat_142,request_access,phi_rec_142,0,1,1,2025-05-08T00:00:00,,violation_gdpr_art15
req_ben_2078,pat_73,request_access,phi_rec_73,0,0,1,2025-08-09T00:00:00,2025-08-11T00:00:00,benign
req_ben_3583,pat_141,request_access,phi_rec_141,0,0,1,2025-08-10T00:00:00,2025-08-18T00:00:00,benign
req_ben_4046,pat_41,request_access,phi_rec_41,0,1,0,2025-08-05T00:00:00,2025-08-11T00:00:00,benign
req_ben_3515,pat_169,request_access,phi_rec_169,1,1,1,2025-08-27T00:00:00,2025-08-31T00:00:00,benign
req_ben_3345,pat_115,request_access,phi_rec_115,1,0,1,2025-08-25T00:00:00,2025-09-11T00:00:00,benign
req_ben_4029,pat_121,request_access,phi_rec_121,0,1,1,2025-08-19T00:00:00,2025-08-21T00:00:00,benign
req_ben_636,pat_62,request_access,phi_rec_62,1,1,1,2025-08-17T00:00:00,2025-09-01T00:00:00,benign
req_ben_1204,pat_118,request_deactivation,phi_rec_118,0,0,0,2025-08-11T00:00:00,2025-08-31T00:00:00,benign
req_ben_2191,pat_110,request_access,phi_rec_110,1,1,1,2025-08-26T00:00:00,2025-08-30T00:00:00,benign
req_ben_2726,pat_131,request_deactivation,phi_rec_131,0,0,0,2025-08-24T00:00:00,2025-08-26T00:00:00,benign
req_ben_1031,pat_165,request_deactivation,phi_rec_165,0,0,0,2025-08-10T00:00:00,2025-09-04T00:00:00,benign
req_ben_3965,pat_4,request_deactivation,phi_rec_4,0,0,0,2025-08-29T00:00:00,2025-09-16T00:00:00,benign
req_ben_1251,pat_10,request_deactivation,phi_rec_10,0,0,0,2025-08-09T00:00:00,2025-08-30T00:00:00,benign
req_ben_1904,pat_145,request_deactivation,phi_rec_145,0,0,0,2025-08-03T00:00:00,2025-08-22T00:00:00,benign
req_ben_4329,pat_174,request_access,phi_rec_174,0,1,1,2025-08-04T00:00:00,2025-08-06T00:00:00,benign
req_ben_2816,pat_162,request_access,phi_rec_162,1,0,0,2025-08-08T00:00:00,2025-08-18T00:00:00,benign
req_ben_3967,pat_157,request_access,phi_rec_157,0,1,1,2025-08-13T00:00:00,2025-08-20T00:00:00,benign
req_ben_4669,pat_157,request_deactivation,phi_rec_157,0,0,0,2025-08-27T00:00:00,2025-09-13T00:00:00,benign
req_vio_9,pat_34,request_deactivation,phi_rec_34,0,0,0,2025-03-21T00:00:00,,violation_gdpr_art17
req_ben_4087,pat_44,request_access,phi_rec_44,0,1,0,2025-08-28T00:00:00,2025-09-03T00:00:00,benign
req_ben_1686,pat_42,request_access,phi_rec_42,0,1,0,2025-08-22T00:00:00,2025-08-28T00:00:00,benign
req_ben_3554,pat_3,request_access,phi_rec_3,1,0,1,2025-08-29T00:00:00,2025-08-31T00:00:00,benign
req_ben_3293,pat_180,request_access,phi_rec_180,1,1,0,2025-08-28T00:00:00,2025-09-08T00:00:00,benign
req_ben_1174,pat_138,request_access,phi_rec_138,1,1,1,2025-08-03T00:00:00,2025-08-11T00:00:00,benign
req_ben_2335,pat_95,request_deactivation,phi_rec_95,0,0,0,2025-08-30T00:00:00,2025-09-08T00:00:00,benign
req_ben_3629,pat_83,request_access,phi_rec_83,0,0,1,2025-08-04T00:00:00,2025-08-23T00:00:00,benign
req_ben_1335,pat_150,request_access,phi_rec_150,1,0,1,2025-08-20T00:00:00,2025-09-12T00:00:00,benign
req_ben_944,pat_51,request_deactivation,phi_rec_51,0,0,0,2025-08-26T00:00:00,2025-09-08T00:00:00,benign
req_vio_224,pat_179,request_access,phi_rec_179,1,0,0,2025-03-20T00:00:00,,violation_gdpr_art15
req_ben_1731,pat_196,request_access,phi_rec_196,1,1,1,2025-08-12T00:00:00,2025-08-26T00:00:00,benign
req_ben_2002,pat_131,request_access,phi_rec_131,1,0,1,2025-08-28T00:00:00,2025-09-04T00:00:00,benign
req_ben_4049,pat_198,request_access,phi_rec_198,1,0,1,2025-08-26T00:00:00,2025-09-07T00:00:00,benign
req_ben_3022,pat_84,request_access,phi_rec_84,1,0,1,2025-08-18T00:00:00,2025-09-03T00:00:00,benign
req_ben_1856,pat_65,request_access,phi_rec_65,0,1,1,2025-08-23T00:00:00,2025-09-10T00:00:00,benign
req_ben_4100,pat_84,request_access,phi_rec_84,1,0,0,2025-08-13T00:00:00,2025-09-05T00:00:00,benign
req_ben_60,pat_7,request_access,phi_rec_7,0,1,0,2025-08-06T00:00:00,2025-08-19T00:00:00,benign
req_ben_357,pat_155,request_access,phi_rec_155,1,1,0,2025-08-20T00:00:00,2025-08-30T00:00:00,benign
req_ben_30,pat_44,request_access,phi_rec_44,1,1,1,2025-08-15T00:00:00,2025-08-28T00:00:00,benign
req_ben_567,pat_182,request_deactivation,phi_rec_182,0,0,0,2025-08-02T00:00:00,2025-08-04T00:00:00,benign
req_ben_4690,pat_99,request_deactivation,phi_rec_99,0,0,0,2025-08-22T00:00:00,2025-09-08T00:00:00,benign
req_ben_2750,pat_6,request_access,phi_rec_6,0,0,1,2025-08-03T00:00:00,2025-08-23T00:00:00,benign
req_ben_2578,pat_31,request_access,phi_rec_31,1,1,1,2025-08-11T00:00:00,2025-08-28T00:00:00,benign
req_ben_503,pat_101,request_deactivation,phi_rec_101,0,0,0,2025-08-21T00:00:00,2025-08-23T00:00:00,benign
req_ben_4554,pat_50,request_deactivation,phi_rec_50,0,0,0,2025-08-04T00:00:00,2025-08-08T00:00:00,benign
req_ben_1046,pat_129,request_access,phi_rec_129,1,1,0,2025-08-05T00:00:00,2025-08-29T00:00:00,benign
req_ben_530,pat_198,request_access,phi_rec_198,1,1,1,2025-08-23T00:00:00,2025-09-09T00:00:00,benign
req_ben_2840,pat_70,request_access,phi_rec_70,1,1,1,2025-08-16T00:00:00,2025-09-10T00:00:00,benign
req_ben_3112,pat_81,request_access,phi_rec_81,1,1,1,2025-08-25T00:00:00,2025-08-26T00:00:00,benign
req_ben_3838,pat_87,request_deactivation,phi_rec_87,0,0,0,2025-08-15T00:00:00,2025-08-29T00:00:00,benign
req_ben_1074,pat_51,request_access,phi_rec_51,1,1,1,2025-08-06T00:00:00,2025-08-30T00:00:00,benign
req_ben_4136,pat_172,request_access,phi_rec_172,1,0,1,2025-08-13T00:00:00,2025-08-29T00:00:00,benign
req_ben_2202,pat_150,request_access,phi_rec_150,1,1,1,2025-08-25T00:00:00,2025-09-06T00:00:00,benign
req_ben_3136,pat_130,request_access,phi_rec_130,0,0,1,2025-08-04T00:00:00,2025-08-09T00:00:00,benign
req_ben_1070,pat_91,request_access,phi_rec_91,1,1,1,2025-08-09T00:00:00,2025-08-29T00:00:00,benign
req_ben_311,pat_37,request_access,phi_rec_37,0,1,0,2025-08-06T00:00:00,2025-08-21T00:00:00,benign
req_ben_2907,pat_3,request_access,phi_rec_3,1,0,0,2025-08-05T00:00:00,2025-08-23T00:00:00,benign
req_ben_930,pat_131,request_access,phi_rec_131,1,1,1,2025-08-12T00:00:00,2025-08-23T00:00:00,benign
req_ben_2127,pat_196,request_access,phi_rec_196,1,1,1,2025-08-30T00:00:00,2025-09-12T00:00:00,benign
req_ben_323,pat_74,request_deactivation,phi_rec_74,0,0,0,2025-08-11T00:00:00,2025-08-18T00:00:00,benign
req_vio_139,pat_188,request_deactivation,phi_rec_188,0,0,0,2025-04-11T00:00:00,,violation_gdpr_art17
req_ben_72,pat_123,request_access,phi_rec_123,0,0,1,2025-08-11T00:00:00,2025-08-12T00:00:00,benign
req_ben_721,pat_149,request_access,phi_rec_149,0,1,1,2025-08-11T00:00:00,2025-08-26T00:00:00,benign
req_ben_3784,pat_195,request_access,phi_rec_195,1,1,1,2025-08-13T00:00:00,2025-08-15T00:00:00,benign
req_ben_2029,pat_63,request_access,phi_rec_63,0,0,1,2025-08-14T00:00:00,2025-09-08T00:00:00,benign
req_ben_1313,pat_60,request_deactivation,phi_rec_60,0,0,0,2025-08-10T00:00:00,2025-08-12T00:00:00,benign
req_ben_391,pat_80,request_deactivation,phi_rec_80,0,0,0,2025-08-18T00:00:00,2025-09-05T00:00:00,benign
req_ben_4340,pat_2,request_access,phi_rec_2,0,1,1,2025-08-14T00:00:00,2025-08-26T00:00:00,benign
req_ben_1595,pat_112,request_deactivation,phi_rec_112,0,0,0,2025-08-16T00:00:00,2025-09-06T00:00:00,benign
req_ben_3009,pat_23,request_deactivation,phi_rec_23,0,0,0,2025-08-17T00:00:00,2025-08-22T00:00:00,benign
req_vio_233,pat_157,request_deactivation,phi_rec_157,0,0,0,2025-07-24T00:00:00,,violation_gdpr_art17
req_ben_895,pat_40,request_access,phi_rec_40,1,0,0,2025-08-10T00:00:00,2025-08-26T00:00:00,benign
req_ben_1228,pat_17,request_access,phi_rec_17,1,1,1,2025-08-02T00:00:00,2025-08-14T00:00:00,benign
req_ben_91,pat_184,request_access,phi_rec_184,0,1,0,2025-08-28T00:00:00,2025-09-20T00:00:00,benign
req_vio_190,pat_10,request_access,phi_rec_10,1,0,0,2025-07-16T00:00:00,,violation_gdpr_art15
req_ben_1426,pat_79,request_access,phi_rec_79,1,1,1,2025-08-23T00:00:00,2025-09-05T00:00:00,benign
req_ben_845,pat_40,request_access,phi_rec_40,1,1,1,2025-08-23T00:00:00,2025-09-07T00:00:00,benign
req_ben_24,pat_139,request_access,phi_rec_139,1,0,1,2025-08-11T00:00:00,2025-08-14T00:00:00,benign
req_ben_669,pat_195,request_access,phi_rec_195,0,1,1,2025-08-22T00:00:00,2025-09-12T00:00:00,benign
req_ben_165,pat_53,request_deactivation,phi_rec_53,0,0,0,2025-08-20T00:00:00,2025-08-28T00:00:00,benign
req_ben_1424,pat_186,request_deactivation,phi_rec_186,0,0,0,2025-08-09T00:00:00,2025-08-23T00:00:00,benign
req_ben_4737,pat_16,request_access,phi_rec_16,1,1,1,2025-08-10T00:00:00,2025-08-27T00:00:00,benign
req_ben_3482,pat_106,request_deactivation,phi_rec_106,0,0,0,2025-08-23T00:00:00,2025-09-11T00:00:00,benign
req_ben_3681,pat_28,request_access,phi_rec_28,0,1,1,2025-08-24T00:00:00,2025-09-08T00:00:00,benign
req_ben_4565,pat_77,request_access,phi_rec_77,1,1,0,2025-08-14T00:00:00,2025-08-18T00:00:00,benign
req_ben_681,pat_143,request_deactivation,phi_rec_143,0,0,0,2025-08-12T00:00:00,2025-09-01T00:00:00,benign
req_ben_2186,pat_146,request_deactivation,phi_rec_146,0,0,0,2025-08-30T00:00:00,2025-09-17T00:00:00,benign
req_ben_505,pat_169,request_deactivation,phi_rec_169,0,0,0,2025-08-15T00:00:00,2025-08-25T00:00:00,benign
req_ben_4569,pat_183,request_deactivation,phi_rec_183,0,0,0,2025-08-25T00:00:00,2025-08-30T00:00:00,benign
req_ben_2619,pat_176,request_access,phi_rec_176,0,0,1,2025-08-06T00:00:00,2025-08-11T00:00:00,benign
req_ben_3457,pat_74,request_deactivation,phi_rec_74,0,0,0,2025-08-06T00:00:00,2025-08-26T00:00:00,benign
req_ben_1716,pat_30,request_access,phi_rec_30,1,1,1,2025-08-19T00:00:00,2025-09-10T00:00:00,benign
req_ben_2231,pat_153,request_deactivation,phi_rec_153,0,0,0,2025-08-28T00:00:00,2025-09-05T00:00:00,benign
req_ben_367,pat_179,request_access,phi_rec_179,1,1,1,2025-08-06T00:00:00,2025-08-30T00:00:00,benign
req_ben_1859,pat_57,request_access,phi_rec_57,1,1,1,2025-08-06T00:00:00,2025-08-07T00:00:00,benign
req_ben_787,pat_77,request_access,phi_rec_77,1,0,1,2025-08-24T00:00:00,2025-09-04T00:00:00,benign
req_ben_4418,pat_172,request_access,phi_rec_172,1,0,0,2025-08-10T00:00:00,2025-08-24T00:00:00,benign
req_ben_234,pat_149,request_access,phi_rec_149,1,0,0,2025-08-09T00:00:00,2025-08-10T00:00:00,benign
req_ben_1817,pat_162,request_access,phi_rec_162,0,0,1,2025-08-09T00:00:00,2025-09-02T00:00:00,benign
req_ben_1495,pat_94,request_access,phi_rec_94,1,1,0,2025-08-25T00:00:00,2025-09-07T00:00:00,benign
req_ben_2050,pat_90,request_access,phi_rec_90,0,1,0,2025-08-26T00:00:00,2025-09-07T00:00:00,benign
req_ben_2872,pat_97,request_deactivation,phi_rec_97,0,0,0,2025-08-29T00:00:00,2025-09-17T00:00:00,benign
req_ben_583,pat_143,request_access,phi_rec_143,1,0,0,2025-08-03T00:00:00,2025-08-14T00:00:00,benign
req_ben_2824,pat_1,request_deactivation,phi_rec_1,0,0,0,2025-08-24T00:00:00,2025-08-26T00:00:00,benign
req_ben_4146,pat_73,request_access,phi_rec_73,1,1,1,2025-08-28T00:00:00,2025-09-12T00:00:00,benign
req_ben_1220,pat_82,request_deactivation,phi_rec_82,0,0,0,2025-08-23T00:00:00,2025-09-03T00:00:00,benign
req_ben_726,pat_104,request_access,phi_rec_104,1,1,0,2025-08-04T00:00:00,2025-08-18T00:00:00,benign
req_ben_2870,pat_125,request_access,phi_rec_125,1,0,1,2025-08-15T00:00:00,2025-08-23T00:00:00,benign
req_ben_3985,pat_19,request_deactivation,phi_rec_19,0,0,0,2025-08-13T00:00:00,2025-08-21T00:00:00,benign
req_ben_4595,pat_168,request_access,phi_rec_168,1,1,1,2025-08-25T00:00:00,2025-09-16T00:00:00,benign
req_ben_3473,pat_13,request_access,phi_rec_13,1,0,0,2025-08-07T00:00:00,2025-08-23T00:00:00,benign
req_ben_1467,pat_32,request_access,phi_rec_32,0,1,1,2025-08-19T00:00:00,2025-09-12T00:00:00,benign
req_ben_3062,pat_51,request_access,phi_rec_51,1,0,0,2025-08-08T00:00:00,2025-08-27T00:00:00,benign
req_ben_484,pat_154,request_access,phi_rec_154,0,1,1,2025-08-21T00:00:00,2025-09-14T00:00:00,benign
req_ben_1193,pat_31,request_access,phi_rec_31,0,1,1,2025-08-03T00:00:00,2025-08-15T00:00:00,benign
req_ben_183,pat_195,request_access,phi_rec_195,0,1,1,2025-08-06T00:00:00,2025-08-13T00:00:00,benign
req_ben_4099,pat_80,request_deactivation,phi_rec_80,0,0,0,2025-08-26T00:00:00,2025-09-04T00:00:00,benign
req_ben_4348,pat_43,request_deactivation,phi_rec_43,0,0,0,2025-08-03T00:00:00,2025-08-27T00:00:00,benign
req_ben_4629,pat_174,request_access,phi_rec_174,1,1,1,2025-08-17T00:00:00,2025-08-28T00:00:00,benign
req_ben_3701,pat_158,request_deactivation,phi_rec_158,0,0,0,2025-08-10T00:00:00,2025-08-19T00:00:00,benign
req_ben_1381,pat_46,request_access,phi_rec_46,1,1,1,2025-08-19T00:00:00,2025-08-25T00:00:00,benign
req_ben_1126,pat_22,request_access,phi_rec_22,0,1,1,2025-08-12T00:00:00,2025-08-15T00:00:00,benign
req_ben_2399,pat_148,request_access,phi_rec_148,1,1,1,2025-08-02T00:00:00,2025-08-22T00:00:00,benign
req_ben_4206,pat_34,request_access,phi_rec_34,1,0,0,2025-08-24T00:00:00,2025-09-12T00:00:00,benign
req_ben_2866,pat_153,request_access,phi_rec_153,1,1,1,2025-08-13T00:00:00,2025-08-25T00:00:00,benign
req_ben_3108,pat_69,request_access,phi_rec_69,0,0,1,2025-08-09T00:00:00,2025-08-23T00:00:00,benign
req_ben_584,pat_79,request_access,phi_rec_79,1,0,0,2025-08-06T00:00:00,2025-08-30T00:00:00,benign
req_ben_4471,pat_67,request_access,phi_rec_67,1,1,0,2025-08-18T00:00:00,2025-09-04T00:00:00,benign
req_ben_844,pat_155,request_access,phi_rec_155,0,1,0,2025-08-28T00:00:00,2025-09-22T00:00:00,benign
req_ben_2485,pat_48,request_access,phi_rec_48,1,1,1,2025-08-16T00:00:00,2025-09-08T00:00:00,benign
req_ben_704,pat_35,request_access,phi_rec_35,1,1,1,2025-08-30T00:00:00,2025-09-10T00:00:00,benign
req_ben_1357,pat_53,request_deactivation,phi_rec_53,0,0,0,2025-08-07T00:00:00,2025-08-31T00:00:00,benign
req_ben_1265,pat_189,request_deactivation,phi_rec_189,0,0,0,2025-08-02T00:00:00,2025-08-14T00:00:00,benign
req_ben_3287,pat_69,request_access,phi_rec_69,1,0,1,2025-08-06T00:00:00,2025-08-27T00:00:00,benign
req_ben_4426,pat_125,request_deactivation,phi_rec_125,0,0,0,2025-08-19T00:00:00,2025-09-05T00:00:00,benign
req_ben_2492,pat_6,request_access,phi_rec_6,1,1,1,2025-08-19T00:00:00,2025-09-04T00:00:00,benign
req_ben_3067,pat_102,request_deactivation,phi_rec_102,0,0,0,2025-08-08T00:00:00,2025-08-17T00:00:00,benign
req_ben_1332,pat_3,request_access,phi_rec_3,1,0,0,2025-08-19T00:00:00,2025-08-26T00:00:00,benign
req_ben_2897,pat_170,request_access,phi_rec_170,1,1,1,2025-08-19T00:00:00,2025-08-25T00:00:00,benign
req_vio_242,pat_61,request_access,phi_rec_61,1,1,1,2025-05-10T00:00:00,,violation_gdpr_art15
req_ben_2188,pat_141,request_access,phi_rec_141,1,1,1,2025-08-26T00:00:00,2025-09-09T00:00:00,benign
req_ben_2034,pat_157,request_access,phi_rec_157,1,1,1,2025-08-16T00:00:00,2025-08-23T00:00:00,benign
req_ben_4593,pat_14,request_access,phi_rec_14,1,0,1,2025-08-18T00:00:00,2025-08-22T00:00:00,benign
req_ben_3732,pat_145,request_access,phi_rec_145,1,1,1,2025-08-11T00:00:00,2025-08-21T00:00:00,benign
req_ben_1443,pat_60,request_access,phi_rec_60,1,0,1,2025-08-19T00:00:00,2025-09-11T00:00:00,benign
req_ben_3699,pat_181,request_access,phi_rec_181,1,1,1,2025-08-08T00:00:00,2025-08-31T00:00:00,benign
