log_id,principal,action,resource,lab_result,clinical_note,billing_info,request_timestamp,process_timestamp,label
req_ben_491,pat_1150,request_access,phi_rec_1150,1,0,0,2025-08-03T00:00:00,2025-08-14T00:00:00,benign
req_ben_68,pat_6,request_deactivation,phi_rec_6,0,0,0,2025-08-11T00:00:00,2025-08-28T00:00:00,benign
req_ben_29,pat_1611,request_access,phi_rec_1611,1,1,1,2025-08-09T00:00:00,2025-08-16T00:00:00,benign
req_ben_37,pat_1692,request_deactivation,phi_rec_1692,0,0,0,2025-08-17T00:00:00,2025-08-24T00:00:00,benign
req_ben_899,pat_39,request_access,phi_rec_39,1,0,1,2025-08-11T00:00:00,2025-08-19T00:00:00,benign
req_ben_181,pat_382,request_access,phi_rec_382,1,1,1,2025-08-15T00:00:00,2025-09-01T00:00:00,benign
req_ben_369,pat_679,request_access,phi_rec_679,0,1,1,2025-08-24T00:00:00,2025-09-01T00:00:00,benign
req_ben_493,pat_1553,request_access,phi_rec_1553,0,1,1,2025-08-07T00:00:00,2025-08-21T00:00:00,benign
req_ben_585,pat_35,request_access,phi_rec_35,1,1,0,2025-08-10T00:00:00,2025-08-28T00:00:00,benign
req_ben_387,pat_209,request_access,phi_rec_209,0,0,1,2025-08-07T00:00:00,2025-08-13T00:00:00,benign
req_ben_214,pat_424,request_access,phi_rec_424,1,1,1,2025-08-03T00:00:00,2025-08-25T00:00:00,benign
req_ben_140,pat_1251,request_deactivation,phi_rec_1251,0,0,0,2025-08-03T00:00:00,2025-08-24T00:00:00,benign
req_ben_867,pat_1181,request_access,phi_rec_1181,1,1,0,2025-08-18T00:00:00,2025-09-10T00:00:00,benign
req_ben_774,pat_1879,request_access,phi_rec_1879,0,1,1,2025-08-29T00:00:00,2025-08-30T00:00:00,benign
req_ben_352,pat_1850,request_deactivation,phi_rec_1850,0,0,0,2025-08-24T00:00:00,2025-09-10T00:00:00,benign
req_ben_253,pat_259,request_access,phi_rec_259,1,0,0,2025-08-13T00:00:00,2025-09-06T00:00:00,benign
req_ben_678,pat_718,request_access,phi_rec_718,0,0,1,2025-08-22T00:00:00,2025-09-11T00:00:00,benign
req_ben_109,pat_412,request_deactivation,phi_rec_412,0,0,0,2025-08-20T00:00:00,2025-08-29T00:00:00,benign
req_ben_545,pat_785,request_access,phi_rec_785,1,1,1,2025-08-07T00:00:00,2025-08-20T00:00:00,benign
req_ben_135,pat_1613,request_access,phi_rec_1613,1,1,1,2025-08-17T00:00:00,2025-08-29T00:00:00,benign
req_ben_681,pat_15,request_deactivation,phi_rec_15,0,0,0,2025-08-16T00:00:00,2025-08-23T00:00:00,benign
req_ben_729,pat_1510,request_access,phi_rec_1510,0,0,1,2025-08-26T00:00:00,2025-09-02T00:00:00,benign
req_vio_9,pat_1403,request_deactivation,phi_rec_1403,0,0,0,2025-03-30T00:00:00,,violation_gdpr_art17
req_ben_32,pat_389,request_access,phi_rec_389,1,1,1,2025-08-28T00:00:00,2025-09-06T00:00:00,benign
req_ben_384,pat_1805,request_access,phi_rec_1805,1,1,0,2025-08-22T00:00:00,2025-08-26T00:00:00,benign
req_ben_861,pat_521,request_access,phi_rec_521,0,1,0,2025-08-12T00:00:00,2025-09-03T00:00:00,benign
req_ben_95,pat_1523,request_access,phi_rec_1523,1,1,1,2025-08-03T00:00:00,2025-08-18T00:00:00,benign
req_ben_241,pat_461,request_deactivation,phi_rec_461,0,0,0,2025-08-20T00:00:00,2025-09-07T00:00:00,benign
req_ben_28,pat_333,request_access,phi_rec_333,1,0,0,2025-08-30T00:00:00,2025-09-02T00:00:00,benign
req_ben_76,pat_1844,request_access,phi_rec_1844,0,0,1,2025-08-13T00:00:00,2025-09-01T00:00:00,benign
req_ben_345,pat_1290,request_access,phi_rec_1290,0,0,1,2025-08-19T00:00:00,2025-09-09T00:00:00,benign
req_ben_41,pat_1140,request_access,phi_rec_1140,0,0,1,2025-08-11T00:00:00,2025-08-21T00:00:00,benign
req_ben_584,pat_496,request_access,phi_rec_496,0,1,1,2025-08-07T00:00:00,2025-08-14T00:00:00,benign
req_ben_452,pat_1137,request_access,phi_rec_1137,1,0,0,2025-08-05T00:00:00,2025-08-21T00:00:00,benign
req_ben_332,pat_716,request_access,phi_rec_716,1,1,1,2025-08-22T00:00:00,2025-09-09T00:00:00,benign
req_ben_417,pat_1794,request_access,phi_rec_1794,0,1,0,2025-08-17T00:00:00,2025-08-18T00:00:00,benign
req_ben_154,pat_1803,request_access,phi_rec_1803,0,1,1,2025-08-19T00:00:00,2025-09-02T00:00:00,benign
req_ben_628,pat_309,request_access,phi_rec_309,0,1,1,2025-08-17T00:00:00,2025-09-11T00:00:00,benign
req_ben_72,pat_1232,request_access,phi_rec_1232,1,1,1,2025-08-22T00:00:00,2025-09-12T00:00:00,benign
req_ben_829,pat_557,request_access,phi_rec_557,0,1,0,2025-08-21T00:00:00,2025-09-14T00:00:00,benign
req_ben_872,pat_1917,request_access,phi_rec_1917,1,1,1,2025-08-20T00:00:00,2025-08-28T00:00:00,benign
req_ben_878,pat_1985,request_deactivation,phi_rec_1985,0,0,0,2025-08-26T00:00:00,2025-09-17T00:00:00,benign
req_ben_202,pat_1648,request_deactivation,phi_rec_1648,0,0,0,2025-08-06T00:00:00,2025-08-19T00:00:00,benign
req_ben_33,pat_1377,request_access,phi_rec_1377,0,1,1,2025-08-21T00:00:00,2025-09-02T00:00:00,benign
req_ben_650,pat_1346,request_access,phi_rec_1346,0,1,0,2025-08-19T00:00:00,2025-09-04T00:00:00,benign
req_ben_78,pat_709,request_access,phi_rec_709,1,1,1,2025-08-29T00:00:00,2025-09-20T00:00:00,benign
req_ben_129,pat_1389,request_access,phi_rec_1389,1,1,1,2025-08-29T00:00:00,2025-09-06T00:00:00,benign
req_ben_113,pat_1069,request_access,phi_rec_1069,1,1,1,2025-08-08T00:00:00,2025-08-26T00:00:00,benign
req_ben_51,pat_1566,request_deactivation,phi_rec_1566,0,0,0,2025-08-05T00:00:00,2025-08-21T00:00:00,benign
req_ben_756,pat_97,request_access,phi_rec_97,1,1,1,2025-08-29T00:00:00,2025-09-14T00:00:00,benign
req_ben_564,pat_224,request_deactivation,phi_rec_224,0,0,0,2025-08-05T00:00:00,2025-08-22T00:00:00,benign
req_ben_518,pat_580,request_deactivation,phi_rec_580,0,0,0,2025-08-18T00:00:00,2025-09-02T00:00:00,benign
req_ben_441,pat_1348,request_access,phi_rec_1348,0,1,1,2025-08-12T00:00:00,2025-08-16T00:00:00,benign
req_ben_535,pat_1245,request_deactivation,phi_rec_1245,0,0,0,2025-08-03T00:00:00,2025-08-28T00:00:00,benign
req_ben_6,pat_1809,request_access,phi_rec_1809,1,1,1,2025-08-30T00:00:00,2025-09-03T00:00:00,benign
req_ben_568,pat_978,request_access,phi_rec_978,1,0,1,2025-08-19T00:00:00,2025-09-03T00:00:00,benign
req_ben_703,pat_1948,request_access,phi_rec_1948,0,0,1,2025-08-16T00:00:00,2025-08-20T00:00:00,benign
req_ben_846,pat_1044,request_access,phi_rec_1044,1,1,1,2025-08-25T00:00:00,2025-08-27T00:00:00,benign
req_ben_220,pat_90,request_access,phi_rec_90,1,1,1,2025-08-20T00:00:00,2025-09-03T00:00:00,benign
req_ben_582,pat_78,request_deactivation,phi_rec_78,0,0,0,2025-08-16T00:00:00,2025-08-25T00:00:00,benign
req_ben_775,pat_282,request_access,phi_rec_282,0,1,0,2025-08-20T00:00:00,2025-09-01T00:00:00,benign
req_ben_613,pat_541,request_access,phi_rec_541,0,1,0,2025-08-30T00:00:00,2025-09-07T00:00:00,benign
req_vio_28,pat_308,request_access,phi_rec_308,1,1,1,2025-03-15T00:00:00,,violation_gdpr_art15
req_vio_45,pat_125,request_deactivation,phi_rec_125,0,0,0,2025-07-16T00:00:00,,violation_gdpr_art17
req_ben_858,pat_1051,request_access,phi_rec_1051,1,0,0,2025-08-09T00:00:00,2025-08-16T00:00:00,benign
req_ben_125,pat_1619,request_access,phi_rec_1619,1,0,0,2025-08-30T00:00:00,2025-09-10T00:00:00,benign
req_ben_647,pat_792,request_access,phi_rec_792,1,1,1,2025-08-03T00:00:00,2025-08-16T00:00:00,benign
req_ben_134,pat_1591,request_access,phi_rec_1591,0,0,1,2025-08-12T00:00:00,2025-08-25T00:00:00,benign
req_ben_49,pat_1033,request_access,phi_rec_1033,1,0,0,2025-08-19T00:00:00,2025-09-01T00:00:00,benign
req_ben_596,pat_1069,request_access,phi_rec_1069,1,1,1,2025-08-26T00:00:00,2025-09-10T00:00:00,benign
req_ben_90,pat_1602,request_access,phi_rec_1602,0,0,1,2025-08-05T00:00:00,2025-08-10T00:00:00,benign
req_ben_657,pat_380,request_access,phi_rec_380,1,1,0,2025-08-22T00:00:00,2025-08-31T00:00:00,benign
req_ben_477,pat_1181,request_deactivation,phi_rec_1181,0,0,0,2025-08-24T00:00:00,2025-09-03T00:00:00,benign
req_ben_102,pat_970,request_access,phi_rec_970,1,1,0,2025-08-29T00:00:00,2025-09-01T00:00:00,benign
req_ben_594,pat_287,request_access,phi_rec_287,0,0,1,2025-08-29T00:00:00,2025-09-22T00:00:00,benign
req_ben_475,pat_775,request_access,phi_rec_775,1,1,1,2025-08-18T00:00:00,2025-08-22T00:00:00,benign
req_ben_455,pat_881,request_access,phi_rec_881,1,1,1,2025-08-23T00:00:00,2025-09-03T00:00:00,benign
req_ben_375,pat_694,request_deactivation,phi_rec_694,0,0,0,2025-08-08T00:00:00,2025-08-12T00:00:00,benign
req_ben_548,pat_1220,request_access,phi_rec_1220,1,0,1,2025-08-09T00:00:00,2025-08-16T00:00:00,benign
req_ben_91,pat_1606,request_access,phi_rec_1606,0,0,1,2025-08-19T00:00:00,2025-09-02T00:00:00,benign
req_ben_777,pat_1025,request_access,phi_rec_1025,0,1,0,2025-08-29T00:00:00,2025-09-17T00:00:00,benign
req_ben_486,pat_1207,request_access,phi_rec_1207,1,1,1,2025-08-02T00:00:00,2025-08-22T00:00:00,benign
req_ben_852,pat_1563,request_access,phi_rec_1563,0,1,0,2025-08-05T00:00:00,2025-08-21T00:00:00,benign
req_ben_147,pat_606,request_access,phi_rec_606,1,1,1,2025-08-10T00:00:00,2025-08-19T00:00:00,benign
req_ben_728,pat_908,request_access,phi_rec_908,1,1,1,2025-08-05T00:00:00,2025-08-20T00:00:00,benign
req_ben_510,pat_1926,request_deactivation,phi_rec_1926,0,0,0,2025-08-25T00:00:00,2025-09-03T00:00:00,benign
req_ben_551,pat_1500,request_access,phi_rec_1500,1,1,1,2025-08-05T00:00:00,2025-08-07T00:00:00,benign
req_ben_11,pat_905,request_access,phi_rec_905,1,0,0,2025-08-12T00:00:00,2025-09-04T00:00:00,benign
req_ben_432,pat_1373,request_deactivation,phi_rec_1373,0,0,0,2025-08-19T00:00:00,2025-09-13T00:00:00,benign
req_ben_820,pat_859,request_access,phi_rec_859,1,1,0,2025-08-15T00:00:00,2025-08-26T00:00:00,benign
req_ben_530,pat_1487,request_deactivation,phi_rec_1487,0,0,0,2025-08-24T00:00:00,2025-08-28T00:00:00,benign
req_ben_262,pat_779,request_access,phi_rec_779,1,1,1,2025-08-12T00:00:00,2025-08-26T00:00:00,benign
req_ben_836,pat_1855,request_access,phi_rec_1855,1,1,1,2025-08-18T00:00:00,2025-09-04T00:00:00,benign
req_ben_662,pat_1659,request_access,phi_rec_1659,1,1,1,2025-08-14T00:00:00,2025-09-03T00:00:00,benign
req_ben_500,pat_1721,request_access,phi_rec_1721,1,0,1,2025-08-06T00:00:00,2025-08-12T00:00:00,benign
req_vio_43,pat_371,request_deactivation,phi_rec_371,0,0,0,2025-04-18T00:00:00,,violation_gdpr_art17
req_ben_115,pat_212,request_access,phi_rec_212,0,1,1,2025-08-11T00:00:00,2025-08-28T00:00:00,benign
req_ben_929,pat_986,request_access,phi_rec_986,1,0,0,2025-08-17T00:00:00,2025-08-18T00:00:00,benign
req_ben_330,pat_648,request_deactivation,phi_rec_648,0,0,0,2025-08-23T00:00:00,2025-09-13T00:00:00,benign
req_ben_638,pat_1629,request_access,phi_rec_1629,1,0,0,2025-08-06T00:00:00,2025-08-21T00:00:00,benign
req_ben_56,pat_1336,request_deactivation,phi_rec_1336,0,0,0,2025-08-09T00:00:00,2025-09-02T00:00:00,benign
req_ben_701,pat_435,request_access,phi_rec_435,0,1,0,2025-08-05T00:00:00,2025-08-22T00:00:00,benign
req_ben_900,pat_1717,request_access,phi_rec_1717,1,1,1,2025-08-21T00:00:00,2025-08-29T00:00:00,benign
req_ben_794,pat_933,request_access,phi_rec_933,1,1,0,2025-08-13T00:00:00,2025-08-14T00:00:00,benign
req_ben_204,pat_1611,request_deactivation,phi_rec_1611,0,0,0,2025-08-02T00:00:00,2025-08-19T00:00:00,benign
req_ben_55,pat_1220,request_access,phi_rec_1220,1,0,0,2025-08-15T00:00:00,2025-09-02T00:00:00,benign
req_ben_35,pat_1483,request_deactivation,phi_rec_1483,0,0,0,2025-08-29T00:00:00,2025-09-12T00:00:00,benign
req_ben_776,pat_1093,request_access,phi_rec_1093,1,1,1,2025-08-25T00:00:00,2025-09-17T00:00:00,benign
req_ben_363,pat_363,request_access,phi_rec_363,0,1,1,2025-08-27T00:00:00,2025-09-15T00:00:00,benign
req_ben_882,pat_1034,request_access,phi_rec_1034,0,1,0,2025-08-23T00:00:00,2025-09-12T00:00:00,benign
req_ben_229,pat_993,request_deactivation,phi_rec_993,0,0,0,2025-08-14T00:00:00,2025-08-22T00:00:00,benign
req_ben_250,pat_344,request_deactivation,phi_rec_344,0,0,0,2025-08-14T00:00:00,2025-08-24T00:00:00,benign
req_ben_784,pat_99,request_deactivation,phi_rec_99,0,0,0,2025-08-05T00:00:00,2025-08-18T00:00:00,benign
req_ben_855,pat_978,request_access,phi_rec_978,1,0,0,2025-08-25T00:00:00,2025-09-10T00:00:00,benign
req_ben_802,pat_1562,request_deactivation,phi_rec_1562,0,0,0,2025-08-29T00:00:00,2025-09-22T00:00:00,benign
req_ben_194,pat_1173,request_access,phi_rec_1173,1,1,1,2025-08-24T00:00:00,2025-08-28T00:00:00,benign
req_ben_188,pat_1736,request_deactivation,phi_rec_1736,0,0,0,2025-08-14T00:00:00,2025-08-28T00:00:00,benign
req_ben_877,pat_1443,request_deactivation,phi_rec_1443,0,0,0,2025-08-08T00:00:00,2025-08-18T00:00:00,benign
req_ben_47,pat_132,request_access,phi_rec_132,0,1,1,2025-08-09T00:00:00,2025-08-19T00:00:00,benign
req_ben_713,pat_1760,request_access,phi_rec_1760,0,0,1,2025-08-15T00:00:00,2025-08-19T00:00:00,benign
req_ben_333,pat_803,request_access,phi_rec_803,1,1,1,2025-08-25T00:00:00,2025-09-17T00:00:00,benign
req_ben_449,pat_950,request_access,phi_rec_950,0,1,1,2025-08-22T00:00:00,2025-09-04T00:00:00,benign
req_ben_471,pat_1353,request_access,phi_rec_1353,1,0,1,2025-08-25T00:00:00,2025-08-29T00:00:00,benign
req_ben_89,pat_1594,request_access,phi_rec_1594,1,1,1,2025-08-22T00:00:00,2025-09-14T00:00:00,benign
req_ben_301,pat_49,request_access,phi_rec_49,0,1,0,2025-08-29T00:00:00,2025-09-04T00:00:00,benign
req_ben_864,pat_409,request_deactivation,phi_rec_409,0,0,0,2025-08-26T00:00:00,2025-09-08T00:00:00,benign
req_ben_355,pat_385,request_access,phi_rec_385,0,0,1,2025-08-19T00:00:00,2025-09-02T00:00:00,benign
req_ben_351,pat_1386,request_access,phi_rec_1386,1,0,1,2025-08-27T00:00:00,2025-09-08T00:00:00,benign
req_ben_555,pat_1317,request_access,phi_rec_1317,1,0,1,2025-08-24T00:00:00,2025-09-11T00:00:00,benign
req_ben_700,pat_621,request_access,phi_rec_621,1,0,1,2025-08-24T00:00:00,2025-09-04T00:00:00,benign
req_ben_505,pat_1056,request_deactivation,phi_rec_1056,0,0,0,2025-08-08T00:00:00,2025-08-11T00:00:00,benign
req_ben_636,pat_688,request_access,phi_rec_688,0,1,1,2025-08-06T00:00:00,2025-08-11T00:00:00,benign
req_ben_730,pat_1899,request_access,phi_rec_1899,0,0,1,2025-08-13T00:00:00,2025-08-25T00:00:00,benign
req_vio_42,pat_500,request_access,phi_rec_500,1,0,0,2025-05-14T00:00:00,,violation_gdpr_art15
req_ben_611,pat_1270,request_deactivation,phi_rec_1270,0,0,0,2025-08-28T00:00:00,2025-09-09T00:00:00,benign
req_ben_165,pat_1788,request_access,phi_rec_1788,0,1,0,2025-08-29T00:00:00,2025-09-15T00:00:00,benign
req_ben_83,pat_319,request_access,phi_rec_319,0,1,1,2025-08-19T00:00:00,2025-09-01T00:00:00,benign
req_ben_411,pat_812,request_deactivation,phi_rec_812,0,0,0,2025-08-21T00:00:00,2025-08-23T00:00:00,benign
req_ben_811,pat_416,request_deactivation,phi_rec_416,0,0,0,2025-08-23T00:00:00,2025-09-13T00:00:00,benign
req_ben_274,pat_858,request_access,phi_rec_858,1,1,1,2025-08-20T00:00:00,2025-08-31T00:00:00,benign
req_ben_913,pat_765,request_access,phi_rec_765,0,0,1,2025-08-04T00:00:00,2025-08-15T00:00:00,benign
req_ben_358,pat_1536,request_access,phi_rec_1536,1,0,1,2025-08-12T00:00:00,2025-08-16T00:00:00,benign
req_ben_371,pat_753,request_access,phi_rec_753,1,1,1,2025-08-16T00:00:00,2025-09-02T00:00:00,benign
req_ben_379,pat_746,request_access,phi_rec_746,1,0,1,2025-08-28T00:00:00,2025-08-29T00:00:00,benign
req_vio_11,pat_483,request_deactivation,phi_rec_483,0,0,0,2025-04-05T00:00:00,,violation_gdpr_art17
req_ben_627,pat_676,request_access,phi_rec_676,1,1,1,2025-08-30T00:00:00,2025-09-04T00:00:00,benign
req_ben_539,pat_1342,request_access,phi_rec_1342,0,0,1,2025-08-02T00:00:00,2025-08-12T00:00:00,benign
req_ben_149,pat_339,request_access,phi_rec_339,1,0,1,2025-08-17T00:00:00,2025-09-11T00:00:00,benign
req_ben_733,pat_1127,request_access,phi_rec_1127,0,1,0,2025-08-08T00:00:00,2025-08-22T00:00:00,benign
req_ben_329,pat_297,request_access,phi_rec_297,1,0,1,2025-08-13T00:00:00,2025-08-28T00:00:00,benign
req_ben_930,pat_1222,request_access,phi_rec_1222,0,1,0,2025-08-02T00:00:00,2025-08-13T00:00:00,benign
req_ben_192,pat_275,request_deactivation,phi_rec_275,0,0,0,2025-08-22T00:00:00,2025-09-14T00:00:00,benign
req_ben_14,pat_1422,request_access,phi_rec_1422,0,1,0,2025-08-15T00:00:00,2025-08-25T00:00:00,benign
